doc_id,text,date,_map,team_1,team_2
2299438_Cache,Cloud9 TSM Cache 16 14,2015-11-21,Cache,Cloud9,TSM
2299439_Overpass,Natus Vincere Luminosity Overpass 19 17,2015-11-22,Overpass,Natus Vincere,Luminosity
2299466_Mirage,G2 TSM Mirage 6 16,2015-11-22,Mirage,G2,TSM
2299538_Mirage,Envy Luminosity Mirage 6 16,2015-11-27,Mirage,Envy,Luminosity
2299539_Cache,fnatic Virtus.pro Cache 16 9,2015-11-28,Cache,fnatic,Virtus.pro
2299539_Inferno,fnatic Virtus.pro Inferno 16 10,2015-11-28,Inferno,fnatic,Virtus.pro
2299541_Inferno,TSM Luminosity Inferno 17 21,2015-11-28,Inferno,TSM,Luminosity
2299587_Mirage,TSM Dignitas Mirage 16 12,2015-11-30,Mirage,TSM,Dignitas
2299622_Mirage,TSM G2 Mirage 10 16,2015-12-02,Mirage,TSM,G2
2299639_Train,Envy Vexed Train 21 18,2015-12-02,Train,Envy,Vexed
2299680_Inferno,E-frag.net Envy Inferno 8 16,2015-12-04,Inferno,E-frag.net,Envy
2299743_Dust2,Natus Vincere E-frag.net Dust2 11 16,2015-12-06,Dust2,Natus Vincere,E-frag.net
2299746_Train,NiP fnatic Train 9 16,2015-12-06,Train,NiP,fnatic
2299762_Cache,E-frag.net ? Cache 12 16,2015-12-07,Cache,E-frag.net,?
2299763_Cobblestone,Envy Dignitas Cobblestone 16 14,2015-12-07,Cobblestone,Envy,Dignitas
2299833_Overpass,Liquid Conquest Overpass 16 6,2015-12-12,Overpass,Liquid,Conquest
2299842_Inferno,? Natus Vincere Inferno 16 13,2015-12-11,Inferno,?,Natus Vincere
2299888_Dust2,fnatic Natus Vincere Dust2 16 14,2015-12-13,Dust2,fnatic,Natus Vincere
2299933_Cobblestone,Dignitas SK Cobblestone 16 14,2015-12-15,Cobblestone,Dignitas,SK
2299971_Overpass,HellRaisers FlipSid3 Overpass 11 16,2015-12-16,Overpass,HellRaisers,FlipSid3
2299985_Overpass,G2 Dignitas Overpass 9 16,2015-12-17,Overpass,G2,Dignitas
2300243_Inferno,Envy Dignitas Inferno 16 6,2016-01-11,Inferno,Envy,Dignitas
2300244_Train,Titan ? Train 21 17,2016-01-11,Train,Titan,?
2300263_Cache,SK mousesports Cache 4 16,2016-01-12,Cache,SK,mousesports
2300270_Train,Natus Vincere CyberZen Train 16 7,2016-01-13,Train,Natus Vincere,CyberZen
2300271_Inferno,G2 Luminosity Inferno 7 16,2016-01-13,Inferno,G2,Luminosity
2300274_Dust2,Natus Vincere G2 Dust2 19 17,2016-01-14,Dust2,Natus Vincere,G2
2300275_Train,fnatic Envy Train 7 16,2016-01-14,Train,fnatic,Envy
2300290_Inferno,Cloud9 Winterfox Inferno 5 16,2016-01-14,Inferno,Cloud9,Winterfox
2300295_Mirage,Envy ? Mirage 16 14,2016-01-14,Mirage,Envy,?
2300297_Mirage,? fnatic Mirage 16 8,2016-01-14,Mirage,?,fnatic
2300315_Inferno,G2 fnatic Inferno 2 16,2016-01-15,Inferno,G2,fnatic
2300316_Overpass,Natus Vincere ? Overpass 11 16,2016-01-15,Overpass,Natus Vincere,?
2300317_Inferno,Luminosity fnatic Inferno 14 16,2016-01-16,Inferno,Luminosity,fnatic
2300317_Mirage,Luminosity fnatic Mirage 16 6,2016-01-16,Mirage,Luminosity,fnatic
2300318_Train,Envy Natus Vincere Train 5 16,2016-01-16,Train,Envy,Natus Vincere
2300337_Cache,EZG Splyce Cache 14 16,2016-01-16,Cache,EZG,Splyce
2300348_Cobblestone,OpTic Splyce Cobblestone 17 19,2016-01-17,Cobblestone,OpTic,Splyce
2300349_Inferno,Enemy Splyce Inferno 16 9,2016-01-17,Inferno,Enemy,Splyce
2300361_Overpass,E-frag.net FlipSid3 Overpass 9 16,2016-01-18,Overpass,E-frag.net,FlipSid3
2300430_Mirage,Virtus.pro Dignitas Mirage 7 16,2016-01-22,Mirage,Virtus.pro,Dignitas
2300431_Dust2,Method Arcade Dust2 11 16,2016-01-22,Dust2,Method,Arcade
2300432_Inferno,Rebels Gambit Inferno 14 16,2016-01-22,Inferno,Rebels,Gambit
2300436_Mirage,Rebels Binary Dragons Mirage 16 12,2016-01-23,Mirage,Rebels,Binary Dragons
2300440_Train,Natus Vincere Dignitas Train 16 9,2016-01-23,Train,Natus Vincere,Dignitas
2300456_Cobblestone,Envy Vexed Cobblestone 16 10,2016-01-28,Cobblestone,Envy,Vexed
2300478_Cobblestone,Dignitas mousesports Cobblestone 13 16,2016-01-26,Cobblestone,Dignitas,mousesports
2300494_Cobblestone,ex-Titan mousesports Cobblestone 14 16,2016-01-28,Cobblestone,ex-Titan,mousesports
2300521_Mirage,HellRaisers PixelFire Mirage 9 16,2016-01-30,Mirage,HellRaisers,PixelFire
2300522_Mirage,DenDD PixelFire Mirage 38 41,2016-01-30,Mirage,DenDD,PixelFire
2300525_Cobblestone,E-frag.net PixelFire Cobblestone 16 8,2016-01-31,Cobblestone,E-frag.net,PixelFire
2300526_Inferno,PENTA HellRaisers Inferno 16 11,2016-01-31,Inferno,PENTA,HellRaisers
2300584_Inferno,CLG FlipSid3 Inferno 16 14,2016-02-04,Inferno,CLG,FlipSid3
2300585_Cobblestone,Envy Dignitas Cobblestone 9 16,2016-02-04,Cobblestone,Envy,Dignitas
2300593_Dust2,Cloud9 Method Dust2 16 11,2016-02-05,Dust2,Cloud9,Method
2300599_Cobblestone,LDLC White Epiphany Bolt Cobblestone 16 14,2016-02-05,Cobblestone,LDLC White,Epiphany Bolt
2300628_Cobblestone,LDLC Blue LDLC White Cobblestone 2 16,2016-02-06,Cobblestone,LDLC Blue,LDLC White
2300638_Inferno,Envy Dignitas Inferno 16 13,2016-02-07,Inferno,Envy,Dignitas
2300655_Mirage,Astralis Natus Vincere Mirage 16 13,2016-02-09,Mirage,Astralis,Natus Vincere
2300666_Mirage,FaZe Virtus.pro Mirage 16 10,2016-02-10,Mirage,FaZe,Virtus.pro
2300764_Cobblestone,mousesports E-frag.net Cobblestone 16 13,2016-02-12,Cobblestone,mousesports,E-frag.net
2300801_Inferno,G2 fnatic Inferno 7 16,2016-02-15,Inferno,G2,fnatic
2300803_Overpass,Dignitas Virtus.pro Overpass 16 14,2016-02-15,Overpass,Dignitas,Virtus.pro
2300807_Cache,fnatic Envy Cache 5 16,2016-02-16,Cache,fnatic,Envy
2300874_Inferno,E-frag.net FlipSid3 Inferno 12 16,2016-02-18,Inferno,E-frag.net,FlipSid3
2300912_Overpass,G2 Vexed Overpass 16 9,2016-02-20,Overpass,G2,Vexed
2300915_Cobblestone,Dignitas Vexed Cobblestone 16 5,2016-02-20,Cobblestone,Dignitas,Vexed
2300938_Inferno,Astralis fnatic Inferno 13 16,2016-02-21,Inferno,Astralis,fnatic
2300958_Inferno,QuetzaL Noble Inferno 16 9,2016-02-23,Inferno,QuetzaL,Noble
2300963_Mirage,OpTic Tempo Storm Mirage 22 19,2016-02-21,Mirage,OpTic,Tempo Storm
2300971_Inferno,E-frag.net PANTERS Inferno 16 8,2016-02-22,Inferno,E-frag.net,PANTERS
2300985_Train,Cloud9 Tempo Storm Train 16 10,2016-02-22,Train,Cloud9,Tempo Storm
2300987_Cobblestone,CLG Cloud9 Cobblestone 16 3,2016-02-22,Cobblestone,CLG,Cloud9
2300995_Cobblestone,Empire CPH Wolves Cobblestone 12 16,2016-02-23,Cobblestone,Empire,CPH Wolves
2301004_Mirage,NiP Natus Vincere Mirage 16 10,2016-02-24,Mirage,NiP,Natus Vincere
2301022_Cobblestone,Method nEophyte Cobblestone 7 16,2016-02-23,Cobblestone,Method,nEophyte
2301024_Mirage,CSGL PANTERS Mirage 16 12,2016-02-23,Mirage,CSGL,PANTERS
2301026_Inferno,AlienTech gBots Inferno 8 16,2016-02-24,Inferno,AlienTech,gBots
2301037_Inferno,ENCE CPH Wolves Inferno 16 12,2016-02-25,Inferno,ENCE,CPH Wolves
2301038_Mirage,Empire Enso Mirage 16 6,2016-02-25,Mirage,Empire,Enso
2301043_Overpass,fnatic Astralis Overpass 16 13,2016-02-25,Overpass,fnatic,Astralis
2301044_Cobblestone,mousesports YP Cobblestone 16 1,2016-02-26,Cobblestone,mousesports,YP
2301056_Cache,Cloud9 Gambit Cache 9 16,2016-02-27,Cache,Cloud9,Gambit
2301063_Mirage,J2G MVP.karnal Mirage 6 16,2016-02-27,Mirage,J2G,MVP.karnal
2301067_Mirage,Vexed Splyce Mirage 7 16,2016-02-27,Mirage,Vexed,Splyce
2301082_Mirage,Orgless AliGon Mirage 16 4,2016-02-27,Mirage,Orgless,AliGon
2301083_Dust2,J2G dream[S]cape Dust2 7 16,2016-02-28,Dust2,J2G,dream[S]cape
2301089_Overpass,ALTERNATE aTTaX Ancient Overpass 5 16,2016-02-28,Overpass,ALTERNATE aTTaX,Ancient
2301091_Cache,k1ck Publiclir.se Cache 7 16,2016-02-28,Cache,k1ck,Publiclir.se
2301091_Dust2,k1ck Publiclir.se Dust2 16 8,2016-02-28,Dust2,k1ck,Publiclir.se
2301103_Inferno,Epiphany Bolt LDLC Blue Inferno 11 16,2016-02-29,Inferno,Epiphany Bolt,LDLC Blue
2301108_Train,Envy Astralis Train 10 16,2016-03-12,Train,Envy,Astralis
2301115_Mirage,Astralis SK Mirage 16 5,2016-03-13,Mirage,Astralis,SK
2301117_Overpass,FlipSid3 G2 Overpass 7 16,2016-03-13,Overpass,FlipSid3,G2
2301136_Inferno,Renegades OpTic Inferno 7 16,2016-03-13,Inferno,Renegades,OpTic
2301149_Inferno,fnatic Luminosity Inferno 12 16,2016-03-02,Inferno,fnatic,Luminosity
2301153_Inferno,Luminosity TheMongolz Inferno 16 6,2016-03-02,Inferno,Luminosity,TheMongolz
2301154_Overpass,NiP Natus Vincere Overpass 13 16,2016-03-02,Overpass,NiP,Natus Vincere
2301160_Train,Envy Astralis Train 11 16,2016-03-03,Train,Envy,Astralis
2301167_Mirage,E-frag.net Astralis Mirage 5 16,2016-03-03,Mirage,E-frag.net,Astralis
2301172_Cache,Astralis Tempo Storm Cache 16 12,2016-03-03,Cache,Astralis,Tempo Storm
2301186_Overpass,Astralis fnatic Overpass 6 16,2016-03-04,Overpass,Astralis,fnatic
2301191_Train,CLG NRG Train 10 16,2016-03-03,Train,CLG,NRG
2301195_Train,AGG Bee's Money Crew Train 16 14,2016-03-03,Train,AGG,Bee's Money Crew
2301197_Dust2,NRG Selfless Dust2 16 13,2016-03-04,Dust2,NRG,Selfless
2301226_Mirage,HellRaisers Empire Mirage 16 6,2016-03-07,Mirage,HellRaisers,Empire
2301231_Inferno,PENTA ENCE Inferno 12 16,2016-03-08,Inferno,PENTA,ENCE
2301232_Overpass,Epsilon Torpedo Overpass 16 14,2016-03-08,Overpass,Epsilon,Torpedo
2301240_Train,FMESPORTS Gambit Train 9 16,2016-03-09,Train,FMESPORTS,Gambit
2301244_Cobblestone,Deathtrap ex-Epiphany Cobblestone 6 16,2016-03-08,Cobblestone,Deathtrap,ex-Epiphany
2301254_Overpass,SK E-frag.net Overpass 17 19,2016-03-10,Overpass,SK,E-frag.net
2301264_Cobblestone,AlienTech Publiclir.se Cobblestone 14 16,2016-03-10,Cobblestone,AlienTech,Publiclir.se
2301265_Cobblestone,FMESPORTS Dignitas Cobblestone 12 16,2016-03-10,Cobblestone,FMESPORTS,Dignitas
2301320_Overpass,SK Ancient Overpass 16 11,2016-03-13,Overpass,SK,Ancient
2301322_Dust2,G2 eSuba Dust2 16 6,2016-03-13,Dust2,G2,eSuba
2301381_Cobblestone,Natus Vincere Envy Cobblestone 16 7,2016-03-20,Cobblestone,Natus Vincere,Envy
2301383_Mirage,Dignitas Astralis Mirage 5 16,2016-03-20,Mirage,Dignitas,Astralis
2301394_Overpass,Cloud9 Luminosity Overpass 16 13,2016-03-18,Overpass,Cloud9,Luminosity
2301401_Cache,Splyce Selfless Cache 11 16,2016-03-20,Cache,Splyce,Selfless
2301408_Mirage,Method ENCE Mirage 13 16,2016-03-14,Mirage,Method,ENCE
2301417_Mirage,nerdRage Enso Mirage 2 16,2016-03-15,Mirage,nerdRage,Enso
2301419_Overpass,TSM Complexity Overpass 3 16,2016-03-15,Overpass,TSM,Complexity
2301429_Dust2,CLG Noble Dust2 16 7,2016-03-16,Dust2,CLG,Noble
2301431_Cobblestone,k1ck gBots Cobblestone 14 16,2016-03-16,Cobblestone,k1ck,gBots
2301432_Mirage,gBots Imperio Multimedia Mirage 16 5,2016-03-16,Mirage,gBots,Imperio Multimedia
2301437_Dust2,Virtus.pro Immunity Dust2 16 11,2016-03-17,Dust2,Virtus.pro,Immunity
2301437_Inferno,Virtus.pro Immunity Inferno 16 11,2016-03-17,Inferno,Virtus.pro,Immunity
2301438_Train,Natus Vincere FlipSid3 Train 16 10,2016-03-17,Train,Natus Vincere,FlipSid3
2301439_Dust2,Astralis Torpedo Dust2 16 2,2016-03-17,Dust2,Astralis,Torpedo
2301455_Train,Astralis NRG Train 16 9,2016-03-18,Train,Astralis,NRG
2301456_Train,Natus Vincere Astralis Train 16 9,2016-03-18,Train,Natus Vincere,Astralis
2301460_Mirage,Selfless Winterfox Mirage 16 14,2016-03-19,Mirage,Selfless,Winterfox
2301467_Dust2,Cloud9 Liquid Dust2 17 19,2016-03-21,Dust2,Cloud9,Liquid
2301488_Dust2,Gambit HellRaisers Dust2 5 16,2016-03-20,Dust2,Gambit,HellRaisers
2301490_Cobblestone,SK Epsilon Cobblestone 16 11,2016-03-20,Cobblestone,SK,Epsilon
2301491_Train,FlipSid3 WE GOT GAME Train 16 8,2016-03-20,Train,FlipSid3,WE GOT GAME
2301515_Cache,SK FlipSid3 Cache 8 16,2016-03-21,Cache,SK,FlipSid3
2301518_Mirage,PENTA Gambit Mirage 9 16,2016-03-23,Mirage,PENTA,Gambit
2301519_Mirage,SK FlipSid3 Mirage 10 16,2016-03-22,Mirage,SK,FlipSid3
2301527_Train,Cloud9 NRG Train 16 12,2016-03-22,Train,Cloud9,NRG
2301535_Train,NRG Winterfox Train 16 10,2016-03-23,Train,NRG,Winterfox
2301536_Inferno,Winterfox NRG Inferno 12 16,2016-03-23,Inferno,Winterfox,NRG
2301546_Mirage,Ancient Empire Mirage 16 6,2016-03-21,Mirage,Ancient,Empire
2301548_Overpass,HellRaisers ALTERNATE aTTaX Overpass 16 10,2016-03-22,Overpass,HellRaisers,ALTERNATE aTTaX
2301550_Dust2,AGG ENCE Dust2 19 17,2016-03-22,Dust2,AGG,ENCE
2301562_Cobblestone,TYLOO J2G Cobblestone 16 7,2016-03-24,Cobblestone,TYLOO,J2G
2301566_Cache,Planetkey Empire Cache 16 8,2016-03-23,Cache,Planetkey,Empire
2301569_Inferno,E-frag.net YP Inferno 10 16,2016-03-23,Inferno,E-frag.net,YP
2301578_Inferno,Selfless NRG Inferno 16 5,2016-03-24,Inferno,Selfless,NRG
2301590_Dust2,LDLC Blue YP Dust2 12 16,2016-03-23,Dust2,LDLC Blue,YP
2301610_Overpass,Escape AGG Overpass 16 3,2016-03-24,Overpass,Escape,AGG
2301611_Mirage,k1ck Torpedo Mirage 13 16,2016-03-24,Mirage,k1ck,Torpedo
2301644_Mirage,XPC Bpro Mirage 12 16,2016-03-24,Mirage,XPC,Bpro
2301648_Cobblestone,YP Escape Cobblestone 7 16,2016-03-24,Cobblestone,YP,Escape
2301711_Overpass,Millenium fe Area08 fe Overpass 16 7,2016-03-25,Overpass,Millenium fe,Area08 fe
2301719_Mirage,LDLC fe Exertus fe Mirage 11 16,2016-03-25,Mirage,LDLC fe,Exertus fe
2301722_Mirage,Space Soldiers RCTIC Mirage 16 6,2016-03-25,Mirage,Space Soldiers,RCTIC
2301724_Dust2,Plantronics ENCE Dust2 16 7,2016-03-25,Dust2,Plantronics,ENCE
2301730_Mirage,Orbit fe Area08 fe Mirage 16 2,2016-03-25,Mirage,Orbit fe,Area08 fe
2301745_Cache,E-frag.net Dignitas Cache 16 6,2016-03-25,Cache,E-frag.net,Dignitas
2301745_Overpass,E-frag.net Dignitas Overpass 16 14,2016-03-25,Overpass,E-frag.net,Dignitas
2301751_Cache,CPH Wolves Publiclir.se Cache 12 16,2016-03-25,Cache,CPH Wolves,Publiclir.se
2301758_Cache,Secret fe YP Ladies Cache 16 3,2016-03-26,Cache,Secret fe,YP Ladies
2301759_Inferno,CLG Red LDLC fe Inferno 16 1,2016-03-26,Inferno,CLG Red,LDLC fe
2301762_Cache,E-frag.net Space Soldiers Cache 19 17,2016-03-26,Cache,E-frag.net,Space Soldiers
2301763_Inferno,HellRaisers E-frag.net Inferno 25 23,2016-03-26,Inferno,HellRaisers,E-frag.net
2301769_Overpass,Millenium fe CLG Red Overpass 16 13,2016-03-26,Overpass,Millenium fe,CLG Red
2301778_Cache,CSGL Epsilon Cache 16 11,2016-03-27,Cache,CSGL,Epsilon
2301796_Train,TSM KKona Train 16 8,2016-03-27,Train,TSM,KKona
2301808_Mirage,Ancient eXplosive Mirage 16 5,2016-03-27,Mirage,Ancient,eXplosive
2301814_Dust2,Selfless Splyce Dust2 16 14,2016-03-27,Dust2,Selfless,Splyce
2301814_Inferno,Selfless Splyce Inferno 5 16,2016-03-27,Inferno,Selfless,Splyce
2301815_Train,Winterfox Tempo Storm Train 7 16,2016-03-27,Train,Winterfox,Tempo Storm
2301830_Mirage,Tempo Storm Obey.Alliance Mirage 16 11,2016-03-29,Mirage,Tempo Storm,Obey.Alliance
2301836_Mirage,TYLOO EDG Mirage 16 7,2016-03-30,Mirage,TYLOO,EDG
2301840_Cobblestone,FlipSid3 mousesports Cobblestone 28 31,2016-03-30,Cobblestone,FlipSid3,mousesports
2301857_Inferno,VG.CyberZen New4 Inferno 16 5,2016-03-31,Inferno,VG.CyberZen,New4
2301858_Cobblestone,mousesports NiP Cobblestone 5 16,2016-03-31,Cobblestone,mousesports,NiP
2301868_Mirage,Natus Vincere NiP Mirage 16 10,2016-04-01,Mirage,Natus Vincere,NiP
2301870_Mirage,Liquid CLG Mirage 16 6,2016-04-01,Mirage,Liquid,CLG
2301871_Cache,Luminosity Virtus.pro Cache 17 19,2016-04-02,Cache,Luminosity,Virtus.pro
2301879_Cache,Liquid Luminosity Cache 16 19,2016-04-02,Cache,Liquid,Luminosity
2301887_Dust2,HellRaisers Escape Dust2 11 16,2016-04-04,Dust2,HellRaisers,Escape
2301918_Cache,k1ck k1ck Cache 6 16,2016-04-08,Cache,k1ck,k1ck
2301925_Cache,SuperMassive aimclub Cache 16 9,2016-04-05,Cache,SuperMassive,aimclub
2301927_Cobblestone,GODSENT Space Soldiers Cobblestone 5 16,2016-04-07,Cobblestone,GODSENT,Space Soldiers
2301935_Inferno,AGG HellRaisers Inferno 13 16,2016-04-06,Inferno,AGG,HellRaisers
2301938_Mirage,Winterfox Echo Fox Mirage 21 25,2016-04-07,Mirage,Winterfox,Echo Fox
2301942_Dust2,Gambit HellRaisers Dust2 16 9,2016-04-07,Dust2,Gambit,HellRaisers
2301944_Dust2,KKona Echo Fox Dust2 14 16,2016-04-08,Dust2,KKona,Echo Fox
2301955_Cache,TYLOO New4 Cache 16 9,2016-04-09,Cache,TYLOO,New4
2301956_Cobblestone,Born Of Fire EDG Cobblestone 16 12,2016-04-10,Cobblestone,Born Of Fire,EDG
2301960_Train,mousesports HellRaisers Train 16 9,2016-04-08,Train,mousesports,HellRaisers
2301965_Inferno,Dignitas FlipSid3 Inferno 16 8,2016-04-10,Inferno,Dignitas,FlipSid3
2301970_Dust2,Selfless Obey.Alliance Dust2 13 16,2016-04-10,Dust2,Selfless,Obey.Alliance
2301979_Mirage,k1ck Galatics Mirage 16 13,2016-04-09,Mirage,k1ck,Galatics
2301993_Cache,AlienTech k1ck Cache 16 12,2016-04-09,Cache,AlienTech,k1ck
2301993_Inferno,AlienTech k1ck Inferno 16 9,2016-04-09,Inferno,AlienTech,k1ck
2301996_Inferno,Envy G2 Inferno 22 20,2016-04-10,Inferno,Envy,G2
2302007_Inferno,Astralis Virtus.pro Inferno 16 1,2016-04-25,Inferno,Astralis,Virtus.pro
2302008_Train,Virtus.pro G2 Train 9 16,2016-05-17,Train,Virtus.pro,G2
2302011_Dust2,Envy Dignitas Dust2 7 16,2016-05-19,Dust2,Envy,Dignitas
2302013_Dust2,Astralis G2 Dust2 16 13,2016-04-28,Dust2,Astralis,G2
2302014_Inferno,Envy mousesports Inferno 11 16,2016-05-11,Inferno,Envy,mousesports
2302017_Cobblestone,Astralis NiP Cobblestone 9 16,2016-05-09,Cobblestone,Astralis,NiP
2302017_Overpass,Astralis NiP Overpass 14 16,2016-05-09,Overpass,Astralis,NiP
2302020_Cobblestone,fnatic NiP Cobblestone 11 16,2016-05-04,Cobblestone,fnatic,NiP
2302021_Inferno,FaZe G2 Inferno 16 7,2016-05-04,Inferno,FaZe,G2
2302029_Cache,Envy NiP Cache 9 16,2016-05-18,Cache,Envy,NiP
2302033_Mirage,fnatic Astralis Mirage 10 16,2016-05-21,Mirage,fnatic,Astralis
2302041_Mirage,HellRaisers Empire Mirage 16 8,2016-04-10,Mirage,HellRaisers,Empire
2302041_Overpass,HellRaisers Empire Overpass 16 3,2016-04-10,Overpass,HellRaisers,Empire
2302042_Dust2,PENTA ALTERNATE aTTaX Dust2 5 16,2016-04-10,Dust2,PENTA,ALTERNATE aTTaX
2302046_Cache,Enso RCTIC Cache 13 16,2016-04-12,Cache,Enso,RCTIC
2302046_Inferno,Enso RCTIC Inferno 14 16,2016-04-12,Inferno,Enso,RCTIC
2302052_Dust2,CPH Wolves SK Dust2 19 15,2016-04-11,Dust2,CPH Wolves,SK
2302057_Mirage,Luminosity TYLOO Mirage 16 7,2016-04-12,Mirage,Luminosity,TYLOO
2302058_Dust2,Liquid mousesports Dust2 13 16,2016-04-12,Dust2,Liquid,mousesports
2302061_Mirage,Astralis CSGL Mirage 16 9,2016-04-12,Mirage,Astralis,CSGL
2302065_Dust2,AGG Epsilon Dust2 16 6,2016-04-12,Dust2,AGG,Epsilon
2302074_Cache,Luminosity mousesports Cache 7 16,2016-04-13,Cache,Luminosity,mousesports
2302075_Dust2,Natus Vincere CLG Dust2 19 15,2016-04-13,Dust2,Natus Vincere,CLG
2302083_Cobblestone,Splyce Noble Cobblestone 16 6,2016-04-13,Cobblestone,Splyce,Noble
2302083_Train,Splyce Noble Train 16 13,2016-04-13,Train,Splyce,Noble
2302086_Train,SK Preparation Train 16 14,2016-04-13,Train,SK,Preparation
2302093_Overpass,GODSENT CLG Overpass 19 16,2016-04-14,Overpass,GODSENT,CLG
2302110_Inferno,Enso RCTIC Inferno 8 16,2016-04-14,Inferno,Enso,RCTIC
2302123_Cache,DeToNator Threats Cache 6 16,2016-04-16,Cache,DeToNator,Threats
2302129_Cobblestone,Natus Vincere NiP Cobblestone 14 16,2016-04-17,Cobblestone,Natus Vincere,NiP
2302148_Cache,Cloud9 OpTic Cache 5 16,2016-04-24,Cache,Cloud9,OpTic
2302154_Dust2,Luminosity Echo Fox Dust2 16 12,2016-04-29,Dust2,Luminosity,Echo Fox
2302156_Train,NRG TSM Train 19 16,2016-04-30,Train,NRG,TSM
2302163_Dust2,Luminosity CLG Dust2 16 9,2016-05-04,Dust2,Luminosity,CLG
2302165_Overpass,Liquid Cloud9 Overpass 9 16,2016-05-22,Overpass,Liquid,Cloud9
2302175_Mirage,Liquid Luminosity Mirage 1 16,2016-05-05,Mirage,Liquid,Luminosity
2302177_Train,CLG NRG Train 16 12,2016-05-12,Train,CLG,NRG
2302188_Mirage,FlipSid3 PENTA Mirage 12 16,2016-04-19,Mirage,FlipSid3,PENTA
2302188_Overpass,FlipSid3 PENTA Overpass 16 14,2016-04-19,Overpass,FlipSid3,PENTA
2302189_Cache,CSGO2x Torpedo Cache 16 10,2016-04-19,Cache,CSGO2x,Torpedo
2302202_Inferno,MVP.karnal Threats Inferno 16 11,2016-04-19,Inferno,MVP.karnal,Threats
2302227_Dust2,KKona CLG Dust2 10 16,2016-04-21,Dust2,KKona,CLG
2302232_Cobblestone,EDG HG Cobblestone 16 3,2016-04-21,Cobblestone,EDG,HG
2302237_Overpass,inchk1ng EDG Overpass 16 14,2016-04-20,Overpass,inchk1ng,EDG
2302258_Train,Splyce CLG Train 16 13,2016-04-22,Train,Splyce,CLG
2302265_Cache,TheMongolz Signature Cache 16 10,2016-04-22,Cache,TheMongolz,Signature
2302278_Dust2,TheMongolz nxl Dust2 16 10,2016-04-23,Dust2,TheMongolz,nxl
2302282_Overpass,CLG OpTic Overpass 7 16,2016-04-24,Overpass,CLG,OpTic
2302283_Train,OpTic CLG Train 16 7,2016-04-24,Train,OpTic,CLG
2302285_Train,Luminosity Renegades Train 16 3,2016-04-24,Train,Luminosity,Renegades
2302286_Cobblestone,Liquid KKona Cobblestone 16 1,2016-04-24,Cobblestone,Liquid,KKona
2302335_Dust2,CPH Wolves ENCE Dust2 18 21,2016-04-23,Dust2,CPH Wolves,ENCE
2302342_Cobblestone,HellRaisers Metapods Cobblestone 16 3,2016-04-24,Cobblestone,HellRaisers,Metapods
2302343_Dust2,AGG n0_0rg Dust2 16 6,2016-04-24,Dust2,AGG,n0_0rg
2302343_Inferno,AGG n0_0rg Inferno 9 16,2016-04-24,Inferno,AGG,n0_0rg
2302347_Train,Selfless Liquid Train 16 9,2016-04-25,Train,Selfless,Liquid
2302366_Mirage,HellRaisers AGG Mirage 11 16,2016-04-24,Mirage,HellRaisers,AGG
2302370_Mirage,FlipSid3 SK Mirage 16 14,2016-04-25,Mirage,FlipSid3,SK
2302370_Overpass,FlipSid3 SK Overpass 12 16,2016-04-25,Overpass,FlipSid3,SK
