doc_id,text,date,_map,team_1,team_2
2300275_Mirage,fnatic Envy Mirage 8 16,2016-01-14,Mirage,fnatic,Envy
2300290_Dust2,Cloud9 Winterfox Dust2 16 5,2016-01-14,Dust2,Cloud9,Winterfox
2300296_Inferno,fnatic ex-Titan Inferno 14 16,2016-01-14,Inferno,fnatic,ex-Titan
2300297_Inferno,? fnatic Inferno 7 16,2016-01-14,Inferno,?,fnatic
2300316_Mirage,Natus Vincere ? Mirage 16 13,2016-01-15,Mirage,Natus Vincere,?
2300363_Mirage,Vexed E-frag.net Mirage 21 17,2016-01-18,Mirage,Vexed,E-frag.net
2300428_Mirage,mousesports Astralis Mirage 19 22,2016-01-22,Mirage,mousesports,Astralis
2300429_Train,Luminosity SK Train 16 10,2016-01-22,Train,Luminosity,SK
2300434_Mirage,Binary Dragons eXplosive Mirage 16 14,2016-01-23,Mirage,Binary Dragons,eXplosive
2300435_Dust2,Method Quest Dust2 16 14,2016-01-23,Dust2,Method,Quest
2300437_Train,FaZe Luminosity Train 7 16,2016-01-23,Train,FaZe,Luminosity
2300445_Mirage,Arcade Rebels Mirage 16 9,2016-01-24,Mirage,Arcade,Rebels
2300455_Overpass,Dignitas SK Overpass 10 16,2016-02-09,Overpass,Dignitas,SK
2300456_Cache,Envy Vexed Cache 16 5,2016-01-28,Cache,Envy,Vexed
2300497_Cobblestone,CyberZen Risky Cobblestone 16 10,2016-01-29,Cobblestone,CyberZen,Risky
2300504_Mirage,E-frag.net CG Mirage 16 10,2016-01-29,Mirage,E-frag.net,CG
2300525_Mirage,E-frag.net PixelFire Mirage 13 16,2016-01-31,Mirage,E-frag.net,PixelFire
2300527_Cobblestone,HellRaisers E-frag.net Cobblestone 16 6,2016-01-31,Cobblestone,HellRaisers,E-frag.net
2300538_Inferno,TheMongolz Renegades Inferno 16 2,2016-02-01,Inferno,TheMongolz,Renegades
2300584_Overpass,CLG FlipSid3 Overpass 16 4,2016-02-04,Overpass,CLG,FlipSid3
2300586_Cache,Envy CLG Cache 16 4,2016-02-04,Cache,Envy,CLG
2300590_Overpass,CPH Wolves LDLC Blue Overpass 13 16,2016-02-05,Overpass,CPH Wolves,LDLC Blue
2300594_Train,G2 Astralis Train 11 16,2016-02-05,Train,G2,Astralis
2300614_Mirage,ENCE SK Mirage 6 16,2016-02-05,Mirage,ENCE,SK
2300628_Mirage,LDLC Blue LDLC White Mirage 9 16,2016-02-06,Mirage,LDLC Blue,LDLC White
2300637_Dust2,Astralis CLG Dust2 16 4,2016-02-07,Dust2,Astralis,CLG
2300638_Mirage,Envy Dignitas Mirage 16 7,2016-02-07,Mirage,Envy,Dignitas
2300672_Train,Natus Vincere SK Train 12 16,2016-02-11,Train,Natus Vincere,SK
2300673_Dust2,fnatic Virtus.pro Dust2 16 12,2016-02-11,Dust2,fnatic,Virtus.pro
2300802_Mirage,Virtus.pro Dignitas Mirage 5 16,2016-02-15,Mirage,Virtus.pro,Dignitas
2300806_Inferno,Envy fnatic Inferno 4 16,2016-02-16,Inferno,Envy,fnatic
2300881_Dust2,Astralis G2 Dust2 19 17,2016-02-19,Dust2,Astralis,G2
2300884_Mirage,Vexed Dignitas Mirage 7 16,2016-02-19,Mirage,Vexed,Dignitas
2300933_Mirage,Astralis Dignitas Mirage 16 11,2016-02-21,Mirage,Astralis,Dignitas
2300935_Overpass,Dignitas Astralis Overpass 12 16,2016-02-21,Overpass,Dignitas,Astralis
2300961_Mirage,Winterfox NRG Mirage 14 16,2016-02-23,Mirage,Winterfox,NRG
2300973_Cobblestone,SK Epiphany Bolt Cobblestone 16 10,2016-02-22,Cobblestone,SK,Epiphany Bolt
2300994_Cache,E-frag.net SK Cache 16 5,2016-02-23,Cache,E-frag.net,SK
2301006_Cache,Virtus.pro Astralis Cache 11 16,2016-02-24,Cache,Virtus.pro,Astralis
2301013_Overpass,CLG Selfless Overpass 16 12,2016-02-25,Overpass,CLG,Selfless
2301015_Dust2,NRG Liquid Dust2 16 14,2016-02-25,Dust2,NRG,Liquid
2301017_Cache,CSGL Gambit Cache 16 13,2016-02-24,Cache,CSGL,Gambit
2301018_Cobblestone,Platinium GameAgents Cobblestone 13 16,2016-02-24,Cobblestone,Platinium,GameAgents
2301019_Cache,k1ck LDLC White Cache 13 16,2016-02-25,Cache,k1ck,LDLC White
2301023_Mirage,TSM ex-Astral Authority Mirage 16 7,2016-02-24,Mirage,TSM,ex-Astral Authority
2301023_Overpass,TSM ex-Astral Authority Overpass 16 11,2016-02-24,Overpass,TSM,ex-Astral Authority
2301026_Train,AlienTech gBots Train 15 19,2016-02-24,Train,AlienTech,gBots
2301028_Train,ENCE ALTERNATE aTTaX Train 19 17,2016-02-24,Train,ENCE,ALTERNATE aTTaX
2301030_Cobblestone,E-frag.net CSGL Cobblestone 6 16,2016-02-24,Cobblestone,E-frag.net,CSGL
2301036_Mirage,CLG QuetzaL Mirage 16 3,2016-02-25,Mirage,CLG,QuetzaL
2301039_Mirage,OpTic AGG Mirage 16 6,2016-02-25,Mirage,OpTic,AGG
2301047_Inferno,FlipSid3 Selfless Inferno 16 13,2016-02-26,Inferno,FlipSid3,Selfless
2301049_Cobblestone,J2G MiTH Cobblestone 16 3,2016-02-26,Cobblestone,J2G,MiTH
2301070_Dust2,Liquid HellRaisers Dust2 16 14,2016-02-27,Dust2,Liquid,HellRaisers
2301077_Mirage,Orgless Torpedo Mirage 19 17,2016-02-27,Mirage,Orgless,Torpedo
2301081_Cobblestone,ALTERNATE aTTaX Torpedo Cobblestone 16 13,2016-02-27,Cobblestone,ALTERNATE aTTaX,Torpedo
2301087_Cache,Cloud9 Renegades Cache 19 16,2016-02-28,Cache,Cloud9,Renegades
2301090_Inferno,Orgless Ancient Inferno 11 16,2016-02-28,Inferno,Orgless,Ancient
2301097_Dust2,NiP FaZe Dust2 16 7,2016-03-08,Dust2,NiP,FaZe
2301103_Cobblestone,Epiphany Bolt LDLC Blue Cobblestone 16 6,2016-02-29,Cobblestone,Epiphany Bolt,LDLC Blue
2301138_Overpass,Complexity OpTic Overpass 10 16,2016-03-13,Overpass,Complexity,OpTic
2301141_Cobblestone,Renegades AGG Cobblestone 16 12,2016-03-14,Cobblestone,Renegades,AGG
2301147_Mirage,Luminosity Natus Vincere Mirage 16 11,2016-03-02,Mirage,Luminosity,Natus Vincere
2301156_Cache,fnatic TheMongolz Cache 16 4,2016-03-02,Cache,fnatic,TheMongolz
2301158_Mirage,Luminosity NiP Mirage 13 16,2016-03-02,Mirage,Luminosity,NiP
2301174_Cache,Envy E-frag.net Cache 19 22,2016-03-03,Cache,Envy,E-frag.net
2301180_Mirage,MVP Project DeToNator Mirage 16 8,2016-03-02,Mirage,MVP Project,DeToNator
2301185_Inferno,Luminosity Natus Vincere Inferno 16 12,2016-03-04,Inferno,Luminosity,Natus Vincere
2301186_Inferno,Astralis fnatic Inferno 7 16,2016-03-04,Inferno,Astralis,fnatic
2301191_Mirage,CLG NRG Mirage 16 11,2016-03-03,Mirage,CLG,NRG
2301192_Train,FlipSid3 CSGL Train 16 1,2016-03-02,Train,FlipSid3,CSGL
2301195_Mirage,AGG Bee's Money Crew Mirage 8 16,2016-03-03,Mirage,AGG,Bee's Money Crew
2301217_Cache,Empire eXplosive Cache 16 12,2016-03-06,Cache,Empire,eXplosive
2301217_Cobblestone,Empire eXplosive Cobblestone 10 16,2016-03-06,Cobblestone,Empire,eXplosive
2301220_Dust2,Binary Dragons FLuffy Gangsters Dust2 16 19,2016-03-06,Dust2,Binary Dragons,FLuffy Gangsters
2301224_Inferno,YP Empire Inferno 14 16,2016-03-07,Inferno,YP,Empire
2301238_Mirage,eXplosive ex-Epiphany Mirage 0 16,2016-03-08,Mirage,eXplosive,ex-Epiphany
2301243_Cobblestone,Orgless YP Cobblestone 16 6,2016-03-10,Cobblestone,Orgless,YP
2301250_Inferno,E-frag.net Ancient Inferno 8 16,2016-03-10,Inferno,E-frag.net,Ancient
2301261_Mirage,Dignitas DenDD Mirage 16 6,2016-03-09,Mirage,Dignitas,DenDD
2301269_Mirage,PENTA noKappa Mirage 16 9,2016-03-10,Mirage,PENTA,noKappa
2301271_Cobblestone,Tempo Storm 8 Minded Cobblestone 16 9,2016-03-11,Cobblestone,Tempo Storm,8 Minded
2301284_Train,Platinium LDLC Blue Train 13 16,2016-03-14,Train,Platinium,LDLC Blue
2301309_Dust2,Risky inchk1ng Dust2 8 16,2016-03-13,Dust2,Risky,inchk1ng
2301321_Cobblestone,FlipSid3 Preparation Cobblestone 19 17,2016-03-13,Cobblestone,FlipSid3,Preparation
2301322_Cache,G2 eSuba Cache 8 16,2016-03-13,Cache,G2,eSuba
2301324_Cobblestone,noKappa Gambit Cobblestone 16 14,2016-03-13,Cobblestone,noKappa,Gambit
2301336_Dust2,Legacy VG.CyberZen Dust2 17 19,2016-03-13,Dust2,Legacy,VG.CyberZen
2301345_Cache,CSGL FlipSid3 Cache 16 8,2016-03-14,Cache,CSGL,FlipSid3
2301346_Dust2,mousesports G2 Dust2 16 14,2016-03-14,Dust2,mousesports,G2
2301347_Cobblestone,Gambit FMESPORTS Cobblestone 10 16,2016-03-14,Cobblestone,Gambit,FMESPORTS
2301352_Cobblestone,noKappa Empire Cobblestone 16 9,2016-03-14,Cobblestone,noKappa,Empire
2301355_Train,Empire CSGL Train 16 8,2016-03-16,Train,Empire,CSGL
2301372_Cache,mousesports FaZe Cache 16 14,2016-03-19,Cache,mousesports,FaZe
2301382_Inferno,Astralis Dignitas Inferno 16 11,2016-03-20,Inferno,Astralis,Dignitas
2301393_Dust2,Liquid Renegades Dust2 16 7,2016-03-18,Dust2,Liquid,Renegades
2301399_Overpass,Luminosity CLG Overpass 16 12,2016-03-20,Overpass,Luminosity,CLG
2301405_Mirage,Liquid CLG Mirage 22 19,2016-03-21,Mirage,Liquid,CLG
2301416_Dust2,Binary Dragons Method Dust2 4 16,2016-03-14,Dust2,Binary Dragons,Method
2301416_Mirage,Binary Dragons Method Mirage 11 16,2016-03-14,Mirage,Binary Dragons,Method
2301421_Cobblestone,EDG TYLOO Cobblestone 13 16,2016-03-15,Cobblestone,EDG,TYLOO
2301424_Inferno,E-frag.net DenDD Inferno 16 10,2016-03-15,Inferno,E-frag.net,DenDD
2301426_Dust2,RCTIC Method Dust2 16 19,2016-03-17,Dust2,RCTIC,Method
2301434_Dust2,Obey.Alliance Tempo Storm Dust2 16 8,2016-03-17,Dust2,Obey.Alliance,Tempo Storm
2301434_Inferno,Obey.Alliance Tempo Storm Inferno 8 16,2016-03-17,Inferno,Obey.Alliance,Tempo Storm
2301434_Mirage,Obey.Alliance Tempo Storm Mirage 9 16,2016-03-17,Mirage,Obey.Alliance,Tempo Storm
2301441_Cobblestone,HellRaisers ALTERNATE aTTaX Cobblestone 16 12,2016-03-17,Cobblestone,HellRaisers,ALTERNATE aTTaX
2301442_Cobblestone,CSGL Ancient Cobblestone 19 17,2016-03-17,Cobblestone,CSGL,Ancient
2301457_Cobblestone,Tempo Storm Renegades Cobblestone 16 9,2016-03-19,Cobblestone,Tempo Storm,Renegades
2301462_Mirage,CLG Tempo Storm Mirage 16 7,2016-03-19,Mirage,CLG,Tempo Storm
2301463_Mirage,Cloud9 OpTic Mirage 19 17,2016-03-20,Mirage,Cloud9,OpTic
2301480_Mirage,Tempest FLuffy Gangsters Mirage 5 16,2016-03-19,Mirage,Tempest,FLuffy Gangsters
2301486_Cache,ENCE Arcade Cache 16 8,2016-03-19,Cache,ENCE,Arcade
2301516_Train,SK LDLC Blue Train 16 3,2016-03-21,Train,SK,LDLC Blue
2301521_Cobblestone,mousesports Dignitas Cobblestone 16 19,2016-03-22,Cobblestone,mousesports,Dignitas
2301526_Cache,NiP Astralis Cache 16 4,2016-03-23,Cache,NiP,Astralis
2301533_Train,Renegades Splyce Train 16 4,2016-03-23,Train,Renegades,Splyce
2301539_Dust2,Cloud9 Winterfox Dust2 16 7,2016-03-24,Dust2,Cloud9,Winterfox
2301541_Dust2,NRG Vault Dust2 16 10,2016-03-22,Dust2,NRG,Vault
2301549_Overpass,Ancient HellRaisers Overpass 16 13,2016-03-22,Overpass,Ancient,HellRaisers
2301551_Cache,PENTA Epsilon Cache 16 19,2016-03-22,Cache,PENTA,Epsilon
2301551_Mirage,PENTA Epsilon Mirage 7 16,2016-03-22,Mirage,PENTA,Epsilon
2301555_Overpass,Tempo Storm CLG Overpass 6 16,2016-03-23,Overpass,Tempo Storm,CLG
2301686_Cobblestone,Space Soldiers BX3 Cobblestone 16 10,2016-03-24,Cobblestone,Space Soldiers,BX3
2301687_Cobblestone,Orbit Publiclir.se Cobblestone 9 16,2016-03-24,Cobblestone,Orbit,Publiclir.se
2301687_Mirage,Orbit Publiclir.se Mirage 16 8,2016-03-24,Mirage,Orbit,Publiclir.se
2301703_Cobblestone,ALTERNATE aTTaX Preparation Cobblestone 8 16,2016-03-25,Cobblestone,ALTERNATE aTTaX,Preparation
2301710_Cobblestone,Secret fe Orbit fe Cobblestone 16 9,2016-03-25,Cobblestone,Secret fe,Orbit fe
2301729_Dust2,Secret fe Millenium fe Dust2 16 8,2016-03-25,Dust2,Secret fe,Millenium fe
2301735_Cobblestone,CLG Red YP Ladies Cobblestone 16 4,2016-03-25,Cobblestone,CLG Red,YP Ladies
2301738_Cache,Publiclir.se Plantronics Cache 19 15,2016-03-25,Cache,Publiclir.se,Plantronics
2301757_Cache,Exertus fe LGB fe Cache 19 16,2016-03-26,Cache,Exertus fe,LGB fe
2301757_Inferno,Exertus fe LGB fe Inferno 16 7,2016-03-26,Inferno,Exertus fe,LGB fe
2301767_Overpass,Torpedo Arcade Overpass 16 13,2016-03-26,Overpass,Torpedo,Arcade
2301787_Cobblestone,Empire RCTIC Cobblestone 15 19,2016-03-28,Cobblestone,Empire,RCTIC
2301788_Mirage,Millenium Platinium Mirage 16 6,2016-03-27,Mirage,Millenium,Platinium
2301809_Dust2,CPH Wolves CSGL Dust2 9 16,2016-03-28,Dust2,CPH Wolves,CSGL
2301812_Dust2,NRG BOTS Dust2 16 13,2016-03-27,Dust2,NRG,BOTS
2301822_Mirage,Luminosity mousesports Mirage 16 13,2016-03-29,Mirage,Luminosity,mousesports
2301829_Mirage,TheMongolz MVP.karnal Mirage 16 10,2016-03-28,Mirage,TheMongolz,MVP.karnal
2301835_Inferno,VG.CyberZen MVP Project Inferno 16 14,2016-03-30,Inferno,VG.CyberZen,MVP Project
2301850_Cache,Envy Gambit Cache 13 16,2016-03-30,Cache,Envy,Gambit
2301853_Cobblestone,Natus Vincere Virtus.pro Cobblestone 16 4,2016-03-31,Cobblestone,Natus Vincere,Virtus.pro
2301870_Cache,Liquid CLG Cache 16 13,2016-04-01,Cache,Liquid,CLG
2301871_Cobblestone,Luminosity Virtus.pro Cobblestone 16 10,2016-04-02,Cobblestone,Luminosity,Virtus.pro
2301879_Mirage,Liquid Luminosity Mirage 15 19,2016-04-02,Mirage,Liquid,Luminosity
2301890_Cache,Deathtrap aimclub Cache 12 16,2016-04-04,Cache,Deathtrap,aimclub
2301905_Cache,NRG Renegades Cache 16 13,2016-04-06,Cache,NRG,Renegades
2301912_Dust2,Cloud9 Liquid Dust2 8 16,2016-04-08,Dust2,Cloud9,Liquid
2301916_Cache,Imperio Multimedia k1ck Cache 2 16,2016-04-08,Cache,Imperio Multimedia,k1ck
2301917_Cache,AlienTech Galatics Cache 16 7,2016-04-08,Cache,AlienTech,Galatics
2301919_Inferno,gBots AlienTech Inferno 16 5,2016-04-08,Inferno,gBots,AlienTech
2301921_Mirage,TheMongolz TYLOO Mirage 6 16,2016-04-06,Mirage,TheMongolz,TYLOO
2301928_Dust2,PENTA E-frag.net Dust2 11 16,2016-04-11,Dust2,PENTA,E-frag.net
2301938_Train,Winterfox Echo Fox Train 12 16,2016-04-07,Train,Winterfox,Echo Fox
2301940_Cache,KKona Obey.Alliance Cache 6 16,2016-04-07,Cache,KKona,Obey.Alliance
2301945_Mirage,KKona Winterfox Mirage 4 16,2016-04-08,Mirage,KKona,Winterfox
2301949_Cache,PENTA Empire Cache 14 16,2016-04-07,Cache,PENTA,Empire
2301955_Inferno,TYLOO New4 Inferno 16 10,2016-04-09,Inferno,TYLOO,New4
2301961_Cache,G2 Gambit Cache 16 6,2016-04-09,Cache,G2,Gambit
2301963_Cobblestone,Alter Your Ego ENCE Cobblestone 6 16,2016-04-08,Cobblestone,Alter Your Ego,ENCE
2301969_Dust2,Echo Fox Splyce Dust2 16 11,2016-04-09,Dust2,Echo Fox,Splyce
2301970_Cache,Selfless Obey.Alliance Cache 20 22,2016-04-10,Cache,Selfless,Obey.Alliance
2301971_Cobblestone,Epsilon miMo Cobblestone 16 11,2016-04-08,Cobblestone,Epsilon,miMo
2301975_Cache,VG.CyberZen EDG Cache 16 10,2016-04-09,Cache,VG.CyberZen,EDG
2301981_Mirage,k1ck gBots Mirage 4 16,2016-04-09,Mirage,k1ck,gBots
2301984_Cache,EDG New4 Cache 16 8,2016-04-09,Cache,EDG,New4
2301988_Inferno,VG.CyberZen TYLOO Inferno 16 13,2016-04-10,Inferno,VG.CyberZen,TYLOO
2301998_Dust2,Astralis mousesports Dust2 5 16,2016-04-10,Dust2,Astralis,mousesports
2302022_Cache,Astralis Envy Cache 16 14,2016-05-03,Cache,Astralis,Envy
2302024_Cache,FaZe Dignitas Cache 16 9,2016-05-05,Cache,FaZe,Dignitas
2302024_Train,FaZe Dignitas Train 10 16,2016-05-05,Train,FaZe,Dignitas
2302028_Cache,fnatic mousesports Cache 16 13,2016-05-19,Cache,fnatic,mousesports
2302029_Mirage,Envy NiP Mirage 5 16,2016-05-18,Mirage,Envy,NiP
2302030_Cache,Astralis Dignitas Cache 16 13,2016-05-18,Cache,Astralis,Dignitas
2302035_Cache,Envy Virtus.pro Cache 14 16,2016-05-10,Cache,Envy,Virtus.pro
2302035_Inferno,Envy Virtus.pro Inferno 16 9,2016-05-10,Inferno,Envy,Virtus.pro
2302047_Dust2,Gambit PENTA Dust2 16 13,2016-04-11,Dust2,Gambit,PENTA
2302051_Mirage,FlipSid3 Method Mirage 16 13,2016-04-11,Mirage,FlipSid3,Method
2302059_Train,Natus Vincere GODSENT Train 16 11,2016-04-12,Train,Natus Vincere,GODSENT
2302069_Overpass,PENTA DenDD Overpass 16 8,2016-04-12,Overpass,PENTA,DenDD
2302072_Mirage,Escape Gambit Mirage 16 14,2016-04-14,Mirage,Escape,Gambit
2302076_Train,GODSENT G2 Train 16 8,2016-04-13,Train,GODSENT,G2
2302077_Cache,CSGL NiP Cache 8 16,2016-04-13,Cache,CSGL,NiP
2302078_Cache,Astralis Dignitas Cache 9 16,2016-04-13,Cache,Astralis,Dignitas
2302080_Mirage,Virtus.pro Tempo Storm Mirage 16 9,2016-04-13,Mirage,Virtus.pro,Tempo Storm
2302082_Cobblestone,FlipSid3 Escape Cobblestone 16 11,2016-04-13,Cobblestone,FlipSid3,Escape
2302091_Cache,TYLOO Luminosity Cache 16 14,2016-04-14,Cache,TYLOO,Luminosity
2302091_Inferno,TYLOO Luminosity Inferno 16 12,2016-04-14,Inferno,TYLOO,Luminosity
2302097_Cobblestone,SK Torpedo Cobblestone 16 3,2016-04-14,Cobblestone,SK,Torpedo
2302101_Overpass,nxl Risky Overpass 8 16,2016-04-14,Overpass,nxl,Risky
2302109_Cache,AliGon Epiphany Bolt Cache 16 11,2016-04-14,Cache,AliGon,Epiphany Bolt
2302117_Mirage,Splyce Complexity Mirage 16 12,2016-04-18,Mirage,Splyce,Complexity
2302122_Inferno,MVP Project AllGamers Inferno 13 16,2016-04-16,Inferno,MVP Project,AllGamers
2302128_Cobblestone,GODSENT NiP Cobblestone 14 16,2016-04-17,Cobblestone,GODSENT,NiP
2302128_Train,GODSENT NiP Train 19 16,2016-04-17,Train,GODSENT,NiP
2302136_Cache,E-frag.net SK Cache 12 16,2016-04-18,Cache,E-frag.net,SK
2302141_Cache,Complexity Without a Roof Cache 10 16,2016-04-19,Cache,Complexity,Without a Roof
2302142_Inferno,OpTic Echo Fox Inferno 16 11,2016-04-19,Inferno,OpTic,Echo Fox
2302145_Cobblestone,Cloud9 Echo Fox Cobblestone 16 11,2016-04-21,Cobblestone,Cloud9,Echo Fox
2302150_Mirage,CLG Echo Fox Mirage 16 3,2016-04-25,Mirage,CLG,Echo Fox
2302150_Train,CLG Echo Fox Train 13 16,2016-04-25,Train,CLG,Echo Fox
2302155_Dust2,Cloud9 Luminosity Dust2 7 16,2016-04-30,Dust2,Cloud9,Luminosity
2302160_Dust2,Luminosity TSM Dust2 16 14,2016-05-01,Dust2,Luminosity,TSM
2302165_Dust2,Liquid Cloud9 Dust2 14 16,2016-05-22,Dust2,Liquid,Cloud9
2302166_Cache,CLG OpTic Cache 10 16,2016-05-24,Cache,CLG,OpTic
2302167_Cobblestone,Echo Fox Without a Roof Cobblestone 19 15,2016-05-06,Cobblestone,Echo Fox,Without a Roof
2302168_Cache,OpTic Complexity Cache 16 3,2016-05-06,Cache,OpTic,Complexity
2302169_Inferno,Cloud9 TSM Inferno 10 16,2016-05-20,Inferno,Cloud9,TSM
2302171_Cache,CLG TSM Cache 8 16,2016-05-18,Cache,CLG,TSM
2302173_Cobblestone,Liquid Echo Fox Cobblestone 16 13,2016-05-20,Cobblestone,Liquid,Echo Fox
2302176_Cobblestone,TSM Kaliber Cobblestone 16 9,2016-05-24,Cobblestone,TSM,Kaliber
2302176_Dust2,TSM Kaliber Dust2 16 11,2016-05-24,Dust2,TSM,Kaliber
2302177_Dust2,CLG NRG Dust2 16 10,2016-05-12,Dust2,CLG,NRG
2302185_Cache,Virtus.pro mousesports Cache 4 16,2016-04-24,Cache,Virtus.pro,mousesports
2302189_Cobblestone,CSGO2x Torpedo Cobblestone 10 16,2016-04-19,Cobblestone,CSGO2x,Torpedo
2302196_Train,ENCE SK Train 4 16,2016-04-19,Train,ENCE,SK
2302200_Cache,Epiphany Bolt RCTIC Cache 16 8,2016-04-19,Cache,Epiphany Bolt,RCTIC
2302201_Mirage,AGG ENCE Mirage 20 22,2016-04-27,Mirage,AGG,ENCE
2302203_Mirage,MVP Project Signature Mirage 17 19,2016-04-19,Mirage,MVP Project,Signature
2302205_Dust2,TheMongolz EDG Dust2 16 14,2016-04-20,Dust2,TheMongolz,EDG
2302206_Dust2,inchk1ng MOTV Dust2 16 12,2016-04-20,Dust2,inchk1ng,MOTV
2302209_Overpass,Dignitas FlipSid3 Overpass 3 16,2016-04-20,Overpass,Dignitas,FlipSid3
2302218_Mirage,GODSENT PiTER Mirage 16 13,2016-04-20,Mirage,GODSENT,PiTER
2302234_Cache,TYLOO MVP Project Cache 16 9,2016-04-21,Cache,TYLOO,MVP Project
2302253_Mirage,Escape Torpedo Mirage 16 4,2016-04-21,Mirage,Escape,Torpedo
2302256_Cache,Winterfox KKona Cache 16 6,2016-04-22,Cache,Winterfox,KKona
