doc_id,text,date,_map,team_1,team_2
2299800_Mirage,fnatic Conquest Mirage 16 4,2015-12-10,Mirage,fnatic,Conquest
2299801_Inferno,? CLG Inferno 16 6,2015-12-11,Inferno,?,CLG
2299833_Inferno,Liquid Conquest Inferno 12 16,2015-12-12,Inferno,Liquid,Conquest
2299843_Mirage,CLG Luminosity Mirage 8 16,2015-12-12,Mirage,CLG,Luminosity
2299866_Mirage,? fnatic Mirage 14 16,2015-12-13,Mirage,?,fnatic
2299867_Cobblestone,Envy Natus Vincere Cobblestone 18 22,2015-12-13,Cobblestone,Envy,Natus Vincere
2299867_Dust2,Envy Natus Vincere Dust2 9 16,2015-12-13,Dust2,Envy,Natus Vincere
2299888_Inferno,fnatic Natus Vincere Inferno 16 14,2015-12-13,Inferno,fnatic,Natus Vincere
2299933_Train,Dignitas SK Train 26 23,2015-12-15,Train,Dignitas,SK
2300263_Mirage,SK mousesports Mirage 8 16,2016-01-12,Mirage,SK,mousesports
2300276_Dust2,ex-Titan ? Dust2 7 16,2016-01-14,Dust2,ex-Titan,?
2300315_Cache,G2 fnatic Cache 8 16,2016-01-15,Cache,G2,fnatic
2300343_Mirage,Obey.Alliance Winterfox Mirage 9 16,2016-01-16,Mirage,Obey.Alliance,Winterfox
2300414_Overpass,Astralis Dignitas Overpass 16 9,2016-01-22,Overpass,Astralis,Dignitas
2300430_Cache,Virtus.pro Dignitas Cache 16 11,2016-01-22,Cache,Virtus.pro,Dignitas
2300431_Train,Method Arcade Train 16 6,2016-01-22,Train,Method,Arcade
2300438_Mirage,mousesports Dignitas Mirage 13 16,2016-01-23,Mirage,mousesports,Dignitas
2300446_Train,Gambit Method Train 14 16,2016-01-24,Train,Gambit,Method
2300447_Inferno,Rebels Gambit Inferno 4 16,2016-01-24,Inferno,Rebels,Gambit
2300455_Mirage,Dignitas SK Mirage 16 9,2016-02-09,Mirage,Dignitas,SK
2300508_Dust2,CG PENTA Dust2 17 21,2016-01-29,Dust2,CG,PENTA
2300516_Cache,TheMongolz Renegades Cache 16 13,2016-01-30,Cache,TheMongolz,Renegades
2300518_Cache,Eat You Alive Renegades Cache 7 16,2016-01-30,Cache,Eat You Alive,Renegades
2300531_Cache,mousesports Dignitas Cache 9 16,2016-01-31,Cache,mousesports,Dignitas
2300532_Inferno,NiP ex-Titan Inferno 9 16,2016-01-31,Inferno,NiP,ex-Titan
2300570_Overpass,CLG Envy Overpass 16 12,2016-02-04,Overpass,CLG,Envy
2300596_Train,LDLC Blue RCTIC Train 16 14,2016-02-05,Train,LDLC Blue,RCTIC
2300602_Dust2,RCTIC CPH Wolves Dust2 13 16,2016-02-05,Dust2,RCTIC,CPH Wolves
2300627_Dust2,ENCE CPH Wolves Dust2 16 7,2016-02-06,Dust2,ENCE,CPH Wolves
2300629_Dust2,LDLC White ENCE Dust2 16 10,2016-02-06,Dust2,LDLC White,ENCE
2300635_Cobblestone,Dignitas CLG Cobblestone 16 14,2016-02-06,Cobblestone,Dignitas,CLG
2300635_Overpass,Dignitas CLG Overpass 16 10,2016-02-06,Overpass,Dignitas,CLG
2300658_Cobblestone,Envy SK Cobblestone 16 6,2016-02-09,Cobblestone,Envy,SK
2300664_Cache,G2 Astralis Cache 16 8,2016-02-10,Cache,G2,Astralis
2300678_Cobblestone,Liquid Luminosity Cobblestone 11 16,2016-02-12,Cobblestone,Liquid,Luminosity
2300786_Overpass,E-frag.net FlipSid3 Overpass 7 16,2016-02-14,Overpass,E-frag.net,FlipSid3
2300787_Default,mousesports FlipSid3 Default 16 6,2016-02-14,Default,mousesports,FlipSid3
2300885_Cobblestone,Envy fnatic Cobblestone 13 16,2016-02-19,Cobblestone,Envy,fnatic
2300910_Mirage,Envy gBots Mirage 16 4,2016-02-20,Mirage,Envy,gBots
2300914_Mirage,Envy Astralis Mirage 9 16,2016-02-20,Mirage,Envy,Astralis
2300959_Mirage,Obey.Alliance Tempo Storm Mirage 16 7,2016-02-23,Mirage,Obey.Alliance,Tempo Storm
2300963_Inferno,OpTic Tempo Storm Inferno 10 16,2016-02-21,Inferno,OpTic,Tempo Storm
2300973_Train,SK Epiphany Bolt Train 16 4,2016-02-22,Train,SK,Epiphany Bolt
2300992_Overpass,ALTERNATE aTTaX Orgless Overpass 12 16,2016-02-23,Overpass,ALTERNATE aTTaX,Orgless
2301005_Overpass,Astralis Virtus.pro Overpass 16 3,2016-02-24,Overpass,Astralis,Virtus.pro
2301022_Mirage,Method nEophyte Mirage 20 22,2016-02-23,Mirage,Method,nEophyte
2301029_Cobblestone,PENTA CSGL Cobblestone 14 16,2016-02-24,Cobblestone,PENTA,CSGL
2301041_Cobblestone,Torpedo Orgless Cobblestone 16 3,2016-02-25,Cobblestone,Torpedo,Orgless
2301042_Inferno,nerdRage k1ck Inferno 7 16,2016-02-25,Inferno,nerdRage,k1ck
2301050_Cache,MVP.karnal dream[S]cape Cache 16 10,2016-02-26,Cache,MVP.karnal,dream[S]cape
2301050_Overpass,MVP.karnal dream[S]cape Overpass 16 7,2016-02-26,Overpass,MVP.karnal,dream[S]cape
2301053_Train,SK Vexed Train 10 16,2016-02-26,Train,SK,Vexed
2301062_Cache,MiTH dream[S]cape Cache 16 5,2016-02-27,Cache,MiTH,dream[S]cape
2301066_Overpass,SK CLG Overpass 13 16,2016-02-27,Overpass,SK,CLG
2301070_Cache,Liquid HellRaisers Cache 16 4,2016-02-27,Cache,Liquid,HellRaisers
2301080_Mirage,Torpedo AliGon Mirage 9 16,2016-02-27,Mirage,Torpedo,AliGon
2301083_Cobblestone,J2G dream[S]cape Cobblestone 6 16,2016-02-28,Cobblestone,J2G,dream[S]cape
2301086_Cobblestone,CLG Vexed Cobblestone 3 16,2016-02-28,Cobblestone,CLG,Vexed
2301088_Inferno,Preparation Orgless Inferno 10 16,2016-02-28,Inferno,Preparation,Orgless
2301098_Train,FaZe NiP Train 9 16,2016-03-08,Train,FaZe,NiP
2301104_Mirage,Envy FlipSid3 Mirage 16 9,2016-03-10,Mirage,Envy,FlipSid3
2301106_Dust2,Natus Vincere FaZe Dust2 19 17,2016-03-10,Dust2,Natus Vincere,FaZe
2301109_Inferno,Astralis Envy Inferno 7 16,2016-03-12,Inferno,Astralis,Envy
2301110_Train,Virtus.pro G2 Train 16 14,2016-03-12,Train,Virtus.pro,G2
2301111_Overpass,G2 Virtus.pro Overpass 16 6,2016-03-12,Overpass,G2,Virtus.pro
2301119_Dust2,mousesports fnatic Dust2 19 17,2016-03-13,Dust2,mousesports,fnatic
2301124_Cache,Cloud9 OpTic Cache 13 16,2016-03-10,Cache,Cloud9,OpTic
2301139_Cache,OpTic Complexity Cache 16 4,2016-03-14,Cache,OpTic,Complexity
2301146_Mirage,mousesports NiP Mirage 16 8,2016-03-02,Mirage,mousesports,NiP
2301179_Overpass,ALTERNATE aTTaX Torpedo Overpass 16 7,2016-03-01,Overpass,ALTERNATE aTTaX,Torpedo
2301183_Overpass,Natus Vincere Tempo Storm Overpass 16 10,2016-03-04,Overpass,Natus Vincere,Tempo Storm
2301197_Cache,NRG Selfless Cache 17 19,2016-03-04,Cache,NRG,Selfless
2301215_Cache,Revolution Tempest Cache 4 16,2016-03-06,Cache,Revolution,Tempest
2301217_Mirage,Empire eXplosive Mirage 16 8,2016-03-06,Mirage,Empire,eXplosive
2301218_Mirage,Method YP Mirage 8 16,2016-03-06,Mirage,Method,YP
2301220_Mirage,Binary Dragons FLuffy Gangsters Mirage 16 12,2016-03-06,Mirage,Binary Dragons,FLuffy Gangsters
2301222_Cobblestone,k1ck nerdRage Cobblestone 19 17,2016-03-07,Cobblestone,k1ck,nerdRage
2301224_Cobblestone,YP Empire Cobblestone 16 10,2016-03-07,Cobblestone,YP,Empire
2301224_Mirage,YP Empire Mirage 13 16,2016-03-07,Mirage,YP,Empire
2301225_Dust2,Tempest Binary Dragons Dust2 16 11,2016-03-07,Dust2,Tempest,Binary Dragons
2301234_Cache,Obey.Alliance 8 Minded Cache 16 8,2016-03-09,Cache,Obey.Alliance,8 Minded
2301241_Cache,SK GameAgents Cache 16 14,2016-03-09,Cache,SK,GameAgents
2301252_Overpass,Ancient SK Overpass 16 14,2016-03-10,Overpass,Ancient,SK
2301303_Inferno,CPH Wolves Platinium Inferno 16 13,2016-03-12,Inferno,CPH Wolves,Platinium
2301306_Mirage,Ancient Orbit Mirage 16 11,2016-03-12,Mirage,Ancient,Orbit
2301320_Mirage,SK Ancient Mirage 17 19,2016-03-13,Mirage,SK,Ancient
2301324_Inferno,noKappa Gambit Inferno 9 16,2016-03-13,Inferno,noKappa,Gambit
2301324_Train,noKappa Gambit Train 16 5,2016-03-13,Train,noKappa,Gambit
2301333_Cobblestone,nerdRage Publiclir.se Cobblestone 9 16,2016-03-13,Cobblestone,nerdRage,Publiclir.se
2301333_Dust2,nerdRage Publiclir.se Dust2 6 16,2016-03-13,Dust2,nerdRage,Publiclir.se
2301340_Cache,Dignitas CSGL Cache 13 16,2016-03-13,Cache,Dignitas,CSGL
2301343_Inferno,CPH Wolves G2 Inferno 12 16,2016-03-13,Inferno,CPH Wolves,G2
2301346_Inferno,mousesports G2 Inferno 16 19,2016-03-14,Inferno,mousesports,G2
2301347_Mirage,Gambit FMESPORTS Mirage 16 10,2016-03-14,Mirage,Gambit,FMESPORTS
2301351_Inferno,Imperio Multimedia k1ck Inferno 13 16,2016-03-14,Inferno,Imperio Multimedia,k1ck
2301357_Dust2,k1ck E-frag.net Dust2 5 16,2016-03-14,Dust2,k1ck,E-frag.net
2301361_Overpass,Dignitas Natus Vincere Overpass 3 16,2016-03-15,Overpass,Dignitas,Natus Vincere
2301363_Cache,G2 SK Cache 16 13,2016-03-15,Cache,G2,SK
2301367_Inferno,NiP fnatic Inferno 10 16,2016-03-16,Inferno,NiP,fnatic
2301373_Dust2,FaZe mousesports Dust2 13 16,2016-03-19,Dust2,FaZe,mousesports
2301375_Overpass,Dignitas fnatic Overpass 5 16,2016-03-19,Overpass,Dignitas,fnatic
2301392_Mirage,Renegades Liquid Mirage 16 11,2016-03-18,Mirage,Renegades,Liquid
2301415_Cobblestone,HellRaisers Space Soldiers Cobblestone 7 16,2016-03-15,Cobblestone,HellRaisers,Space Soldiers
2301421_Mirage,EDG TYLOO Mirage 9 16,2016-03-15,Mirage,EDG,TYLOO
2301424_Overpass,E-frag.net DenDD Overpass 16 13,2016-03-15,Overpass,E-frag.net,DenDD
2301438_Mirage,Natus Vincere FlipSid3 Mirage 16 6,2016-03-17,Mirage,Natus Vincere,FlipSid3
2301444_Cobblestone,CLG KKona Cobblestone 16 8,2016-03-18,Cobblestone,CLG,KKona
2301455_Dust2,Astralis NRG Dust2 16 3,2016-03-18,Dust2,Astralis,NRG
2301456_Mirage,Natus Vincere Astralis Mirage 16 5,2016-03-18,Mirage,Natus Vincere,Astralis
2301459_Cache,Renegades TSM Cache 16 4,2016-03-19,Cache,Renegades,TSM
2301466_Dust2,CLG Liquid Dust2 8 16,2016-03-20,Dust2,CLG,Liquid
2301466_Overpass,CLG Liquid Overpass 19 17,2016-03-20,Overpass,CLG,Liquid
2301467_Train,Cloud9 Liquid Train 16 7,2016-03-21,Train,Cloud9,Liquid
2301489_Train,AGG Space Soldiers Train 16 11,2016-03-20,Train,AGG,Space Soldiers
2301492_Cobblestone,Ancient ENCE Cobblestone 16 11,2016-03-20,Cobblestone,Ancient,ENCE
2301493_Cobblestone,CPH Wolves PENTA Cobblestone 16 6,2016-03-20,Cobblestone,CPH Wolves,PENTA
2301502_Mirage,HellRaisers Dignitas Mirage 4 16,2016-03-20,Mirage,HellRaisers,Dignitas
2301508_Dust2,AGG ENCE Dust2 16 10,2016-03-21,Dust2,AGG,ENCE
2301515_Cobblestone,SK FlipSid3 Cobblestone 12 16,2016-03-21,Cobblestone,SK,FlipSid3
2301517_Cobblestone,CSGL k1ck Cobblestone 19 17,2016-03-21,Cobblestone,CSGL,k1ck
2301546_Cobblestone,Ancient Empire Cobblestone 16 6,2016-03-21,Cobblestone,Ancient,Empire
2301555_Cobblestone,Tempo Storm CLG Cobblestone 11 16,2016-03-23,Cobblestone,Tempo Storm,CLG
2301647_Dust2,CSGL Escape Dust2 19 22,2016-03-24,Dust2,CSGL,Escape
2301666_Inferno,Iwku Recursive Inferno 16 5,2016-03-24,Inferno,Iwku,Recursive
2301706_Mirage,SK Plantronics Mirage 16 7,2016-03-25,Mirage,SK,Plantronics
2301730_Cache,Orbit fe Area08 fe Cache 8 16,2016-03-25,Cache,Orbit fe,Area08 fe
2301763_Dust2,HellRaisers E-frag.net Dust2 16 5,2016-03-26,Dust2,HellRaisers,E-frag.net
2301767_Cache,Torpedo Arcade Cache 16 12,2016-03-26,Cache,Torpedo,Arcade
2301769_Inferno,Millenium fe CLG Red Inferno 10 16,2016-03-26,Inferno,Millenium fe,CLG Red
2301787_Cache,Empire RCTIC Cache 16 8,2016-03-28,Cache,Empire,RCTIC
2301791_Cache,Winterfox Obey.Alliance Cache 16 3,2016-03-27,Cache,Winterfox,Obey.Alliance
2301796_Cache,TSM KKona Cache 16 1,2016-03-27,Cache,TSM,KKona
2301813_Train,Cloud9 TSM Train 16 9,2016-03-27,Train,Cloud9,TSM
2301823_Cache,FaZe Liquid Cache 11 16,2016-03-29,Cache,FaZe,Liquid
2301824_Train,fnatic Splyce Train 16 5,2016-03-29,Train,fnatic,Splyce
2301826_Train,Astralis Gambit Train 16 10,2016-03-29,Train,Astralis,Gambit
2301830_Default,Tempo Storm Obey.Alliance Default 14 16,2016-03-29,Default,Tempo Storm,Obey.Alliance
2301837_Cache,CSGL ALTERNATE aTTaX Cache 16 8,2016-03-29,Cache,CSGL,ALTERNATE aTTaX
2301839_Overpass,AGG Method Overpass 16 5,2016-03-30,Overpass,AGG,Method
2301844_Inferno,FaZe Splyce Inferno 16 3,2016-03-30,Inferno,FaZe,Splyce
2301847_Cobblestone,ALTERNATE aTTaX Torpedo Cobblestone 15 19,2016-03-31,Cobblestone,ALTERNATE aTTaX,Torpedo
2301852_Dust2,Cloud9 G2 Dust2 3 16,2016-03-30,Dust2,Cloud9,G2
2301865_Dust2,ENCE AGG Dust2 16 7,2016-03-31,Dust2,ENCE,AGG
2301865_Train,ENCE AGG Train 16 3,2016-03-31,Train,ENCE,AGG
2301868_Inferno,Natus Vincere NiP Inferno 16 9,2016-04-01,Inferno,Natus Vincere,NiP
2301869_Cache,Astralis fnatic Cache 16 5,2016-04-01,Cache,Astralis,fnatic
2301869_Overpass,Astralis fnatic Overpass 16 10,2016-04-01,Overpass,Astralis,fnatic
2301878_Inferno,Natus Vincere Astralis Inferno 16 14,2016-04-02,Inferno,Natus Vincere,Astralis
2301902_Mirage,Envy Dignitas Mirage 14 16,2016-04-07,Mirage,Envy,Dignitas
2301903_Inferno,Dignitas Envy Inferno 16 7,2016-04-07,Inferno,Dignitas,Envy
2301904_Train,Renegades NRG Train 2 16,2016-04-06,Train,Renegades,NRG
2301906_Cobblestone,OpTic Liquid Cobblestone 10 16,2016-04-08,Cobblestone,OpTic,Liquid
2301917_Inferno,AlienTech Galatics Inferno 16 6,2016-04-08,Inferno,AlienTech,Galatics
2301936_Mirage,SK Gambit Mirage 16 5,2016-04-06,Mirage,SK,Gambit
2301941_Cobblestone,SK HellRaisers Cobblestone 12 16,2016-04-07,Cobblestone,SK,HellRaisers
2301945_Overpass,KKona Winterfox Overpass 16 11,2016-04-08,Overpass,KKona,Winterfox
2301960_Inferno,mousesports HellRaisers Inferno 11 16,2016-04-08,Inferno,mousesports,HellRaisers
2301964_Mirage,AGG Empire Mirage 16 3,2016-04-08,Mirage,AGG,Empire
2301994_Dust2,Gambit AGG Dust2 19 17,2016-04-11,Dust2,Gambit,AGG
2301996_Dust2,Envy G2 Dust2 6 16,2016-04-10,Dust2,Envy,G2
2302012_Cobblestone,fnatic FaZe Cobblestone 16 13,2016-04-24,Cobblestone,fnatic,FaZe
2302018_Cache,FaZe mousesports Cache 2 16,2016-04-29,Cache,FaZe,mousesports
2302019_Overpass,Dignitas G2 Overpass 10 16,2016-05-23,Overpass,Dignitas,G2
2302023_Cobblestone,mousesports G2 Cobblestone 8 16,2016-05-05,Cobblestone,mousesports,G2
2302024_Cobblestone,FaZe Dignitas Cobblestone 16 7,2016-05-05,Cobblestone,FaZe,Dignitas
2302025_Cobblestone,Virtus.pro FaZe Cobblestone 16 8,2016-04-19,Cobblestone,Virtus.pro,FaZe
2302030_Overpass,Astralis Dignitas Overpass 16 6,2016-05-18,Overpass,Astralis,Dignitas
2302031_Mirage,Astralis FaZe Mirage 16 12,2016-05-20,Mirage,Astralis,FaZe
2302035_Train,Envy Virtus.pro Train 9 16,2016-05-10,Train,Envy,Virtus.pro
2302037_Mirage,Dignitas mousesports Mirage 16 3,2016-05-22,Mirage,Dignitas,mousesports
2302037_Train,Dignitas mousesports Train 8 16,2016-05-22,Train,Dignitas,mousesports
2302040_Cache,k1ck gBots Cache 16 10,2016-04-10,Cache,k1ck,gBots
2302040_Default,k1ck gBots Default 16 14,2016-04-10,Default,k1ck,gBots
2302042_Overpass,PENTA ALTERNATE aTTaX Overpass 16 13,2016-04-10,Overpass,PENTA,ALTERNATE aTTaX
2302046_Dust2,Enso RCTIC Dust2 16 13,2016-04-12,Dust2,Enso,RCTIC
2302055_Train,KKona Vault Train 5 16,2016-04-12,Train,KKona,Vault
2302063_Train,Virtus.pro FaZe Train 16 8,2016-04-12,Train,Virtus.pro,FaZe
2302065_Mirage,AGG Epsilon Mirage 21 18,2016-04-12,Mirage,AGG,Epsilon
2302069_Cobblestone,PENTA DenDD Cobblestone 16 19,2016-04-12,Cobblestone,PENTA,DenDD
2302073_Cobblestone,Liquid TYLOO Cobblestone 19 22,2016-04-13,Cobblestone,Liquid,TYLOO
2302082_Mirage,FlipSid3 Escape Mirage 16 6,2016-04-13,Mirage,FlipSid3,Escape
2302086_Mirage,SK Preparation Mirage 16 13,2016-04-13,Mirage,SK,Preparation
2302092_Train,ENCE E-frag.net Train 19 16,2016-04-13,Train,ENCE,E-frag.net
2302110_Dust2,Enso RCTIC Dust2 5 16,2016-04-14,Dust2,Enso,RCTIC
2302116_Cache,NiP Virtus.pro Cache 16 12,2016-04-16,Cache,NiP,Virtus.pro
2302116_Train,NiP Virtus.pro Train 16 12,2016-04-16,Train,NiP,Virtus.pro
2302119_Mirage,XPC GG1337 Mirage 16 6,2016-04-16,Mirage,XPC,GG1337
2302124_Mirage,Signature Mineski Mirage 16 6,2016-04-16,Mirage,Signature,Mineski
2302132_Cache,dream[S]cape TheMongolz Cache 5 16,2016-04-17,Cache,dream[S]cape,TheMongolz
2302136_Mirage,E-frag.net SK Mirage 16 8,2016-04-18,Mirage,E-frag.net,SK
2302140_Inferno,Selfless Vault Inferno 16 4,2016-04-19,Inferno,Selfless,Vault
2302142_Cobblestone,OpTic Echo Fox Cobblestone 16 13,2016-04-19,Cobblestone,OpTic,Echo Fox
2302143_Dust2,Liquid NRG Dust2 16 8,2016-04-20,Dust2,Liquid,NRG
2302144_Cobblestone,TSM Echo Fox Cobblestone 9 16,2016-04-20,Cobblestone,TSM,Echo Fox
2302147_Mirage,Liquid TSM Mirage 16 10,2016-04-24,Mirage,Liquid,TSM
2302149_Train,Liquid OpTic Train 16 19,2016-04-25,Train,Liquid,OpTic
2302155_Mirage,Cloud9 Luminosity Mirage 14 16,2016-04-30,Mirage,Cloud9,Luminosity
2302156_Mirage,NRG TSM Mirage 16 19,2016-04-30,Mirage,NRG,TSM
2302157_Cobblestone,Liquid CLG Cobblestone 17 19,2016-05-01,Cobblestone,Liquid,CLG
2302162_Dust2,Liquid Complexity Dust2 16 9,2016-05-19,Dust2,Liquid,Complexity
2302163_Overpass,Luminosity CLG Overpass 16 11,2016-05-04,Overpass,Luminosity,CLG
2302169_Cobblestone,Cloud9 TSM Cobblestone 16 10,2016-05-20,Cobblestone,Cloud9,TSM
2302170_Mirage,Liquid Kaliber Mirage 16 13,2016-05-18,Mirage,Liquid,Kaliber
2302172_Mirage,Luminosity Complexity Mirage 16 13,2016-05-02,Mirage,Luminosity,Complexity
2302173_Train,Liquid Echo Fox Train 16 9,2016-05-20,Train,Liquid,Echo Fox
2302181_Dust2,Cloud9 Complexity Dust2 7 16,2016-05-21,Dust2,Cloud9,Complexity
2302190_Inferno,Envy mousesports Inferno 19 22,2016-04-19,Inferno,Envy,mousesports
2302192_Overpass,Natus Vincere fnatic Overpass 11 16,2016-04-19,Overpass,Natus Vincere,fnatic
2302201_Cobblestone,AGG ENCE Cobblestone 16 13,2016-04-27,Cobblestone,AGG,ENCE
2302207_Train,FlipSid3 Natus Vincere Train 12 16,2016-04-20,Train,FlipSid3,Natus Vincere
2302208_Cobblestone,Natus Vincere FlipSid3 Cobblestone 8 16,2016-04-20,Cobblestone,Natus Vincere,FlipSid3
2302210_Cobblestone,FlipSid3 Dignitas Cobblestone 7 16,2016-04-20,Cobblestone,FlipSid3,Dignitas
2302215_Dust2,ENCE E-frag.net Dust2 13 16,2016-04-19,Dust2,ENCE,E-frag.net
2302215_Inferno,ENCE E-frag.net Inferno 16 12,2016-04-19,Inferno,ENCE,E-frag.net
2302219_Inferno,ENCE Escape Inferno 16 8,2016-04-20,Inferno,ENCE,Escape
2302220_Dust2,FLuffy Gangsters Tempest Dust2 19 16,2016-04-20,Dust2,FLuffy Gangsters,Tempest
2302226_Overpass,CLG KKona Overpass 16 6,2016-04-21,Overpass,CLG,KKona
2302230_Cache,MOTV EDG Cache 9 16,2016-04-20,Cache,MOTV,EDG
2302235_Inferno,CPH Wolves RCTIC Inferno 16 8,2016-04-21,Inferno,CPH Wolves,RCTIC
2302236_Inferno,HellRaisers Torpedo Inferno 16 10,2016-04-20,Inferno,HellRaisers,Torpedo
2302243_Overpass,E-frag.net HellRaisers Overpass 9 16,2016-04-21,Overpass,E-frag.net,HellRaisers
2302244_Inferno,FlipSid3 FaZe Inferno 8 16,2016-04-21,Inferno,FlipSid3,FaZe
2302259_Cobblestone,CLG Splyce Cobblestone 8 16,2016-04-22,Cobblestone,CLG,Splyce
2302260_Dust2,nxl Signature Dust2 16 10,2016-04-21,Dust2,nxl,Signature
2302266_Cache,EDG MVP Project Cache 16 10,2016-04-22,Cache,EDG,MVP Project
2302273_Cache,HellRaisers Epsilon Cache 16 12,2016-04-22,Cache,HellRaisers,Epsilon
2302274_Inferno,AGG E-frag.net Inferno 16 6,2016-04-22,Inferno,AGG,E-frag.net
2302293_Cache,CNB Innova Cache 12 16,2016-04-24,Cache,CNB,Innova
2302338_Cache,SK Escape Cache 14 16,2016-04-24,Cache,SK,Escape
2302341_Dust2,CSGL CPH Wolves Dust2 16 6,2016-04-24,Dust2,CSGL,CPH Wolves
2302366_Dust2,HellRaisers AGG Dust2 16 8,2016-04-24,Dust2,HellRaisers,AGG
2302372_Mirage,Keyd 2KILL Mirage 16 8,2016-04-26,Mirage,Keyd,2KILL
2302400_Cobblestone,HellRaisers ALTERNATE aTTaX Cobblestone 6 16,2016-04-26,Cobblestone,HellRaisers,ALTERNATE aTTaX
2302408_Overpass,CLG Winterfox Overpass 10 16,2016-04-27,Overpass,CLG,Winterfox
2302418_Train,Gambit GODSENT Train 16 9,2016-04-27,Train,Gambit,GODSENT
2302428_Cache,BigGods INTZ Cache 16 5,2016-04-27,Cache,BigGods,INTZ
