doc_id,text,date,_map,team_1,team_2
2300627_Cobblestone,ENCE CPH Wolves Cobblestone 16 4,2016-02-06,Cobblestone,ENCE,CPH Wolves
2300634_Mirage,Astralis Envy Mirage 8 16,2016-02-06,Mirage,Astralis,Envy
2300656_Overpass,Natus Vincere Astralis Overpass 16 14,2016-02-09,Overpass,Natus Vincere,Astralis
2300657_Mirage,SK Envy Mirage 19 22,2016-02-09,Mirage,SK,Envy
2300665_Train,Virtus.pro FaZe Train 9 16,2016-02-10,Train,Virtus.pro,FaZe
2300674_Overpass,Virtus.pro fnatic Overpass 9 16,2016-02-11,Overpass,Virtus.pro,fnatic
2300676_Overpass,CLG Cloud9 Overpass 5 16,2016-02-12,Overpass,CLG,Cloud9
2300786_Inferno,E-frag.net FlipSid3 Inferno 16 12,2016-02-14,Inferno,E-frag.net,FlipSid3
2300800_Cobblestone,fnatic G2 Cobblestone 16 5,2016-02-15,Cobblestone,fnatic,G2
2300842_Inferno,Cloud9 OpTic Inferno 4 16,2016-02-15,Inferno,Cloud9,OpTic
2300842_Train,Cloud9 OpTic Train 16 10,2016-02-15,Train,Cloud9,OpTic
2300917_Train,fnatic Envy Train 16 7,2016-02-20,Train,fnatic,Envy
2300937_Dust2,Astralis fnatic Dust2 14 16,2016-02-21,Dust2,Astralis,fnatic
2300961_Train,Winterfox NRG Train 16 11,2016-02-23,Train,Winterfox,NRG
2300994_Mirage,E-frag.net SK Mirage 11 16,2016-02-23,Mirage,E-frag.net,SK
2300997_Dust2,G2 mousesports Dust2 16 13,2016-02-23,Dust2,G2,mousesports
2300998_Overpass,mousesports G2 Overpass 16 10,2016-02-23,Overpass,mousesports,G2
2301001_Cache,mousesports NiP Cache 15 19,2016-02-23,Cache,mousesports,NiP
2301018_Inferno,Platinium GameAgents Inferno 16 9,2016-02-24,Inferno,Platinium,GameAgents
2301019_Dust2,k1ck LDLC White Dust2 16 10,2016-02-25,Dust2,k1ck,LDLC White
2301030_Cache,E-frag.net CSGL Cache 16 9,2016-02-24,Cache,E-frag.net,CSGL
2301031_Train,Deathtrap iNation Train 16 10,2016-02-24,Train,Deathtrap,iNation
2301038_Cache,Empire Enso Cache 16 8,2016-02-25,Cache,Empire,Enso
2301068_Cache,Dignitas Cloud9 Cache 13 16,2016-02-27,Cache,Dignitas,Cloud9
2301071_Cobblestone,Ancient Preparation Cobblestone 1 16,2016-02-27,Cobblestone,Ancient,Preparation
2301084_Cache,MVP.karnal dream[S]cape Cache 16 7,2016-02-28,Cache,MVP.karnal,dream[S]cape
2301084_Default,MVP.karnal dream[S]cape Default 14 16,2016-02-28,Default,MVP.karnal,dream[S]cape
2301089_Cobblestone,ALTERNATE aTTaX Ancient Cobblestone 3 16,2016-02-28,Cobblestone,ALTERNATE aTTaX,Ancient
2301095_Mirage,Astralis mousesports Mirage 16 12,2016-03-08,Mirage,Astralis,mousesports
2301101_Cache,G2 Envy Cache 16 11,2016-03-09,Cache,G2,Envy
2301105_Cobblestone,FlipSid3 Envy Cobblestone 7 16,2016-03-10,Cobblestone,FlipSid3,Envy
2301112_Cache,SK FaZe Cache 25 23,2016-03-12,Cache,SK,FaZe
2301113_Mirage,FaZe SK Mirage 16 3,2016-03-13,Mirage,FaZe,SK
2301118_Cache,fnatic mousesports Cache 16 4,2016-03-13,Cache,fnatic,mousesports
2301127_Train,Luminosity Winterfox Train 3 16,2016-03-10,Train,Luminosity,Winterfox
2301132_Cobblestone,AGG NRG Cobblestone 10 16,2016-03-13,Cobblestone,AGG,NRG
2301133_Dust2,NRG AGG Dust2 16 14,2016-03-13,Dust2,NRG,AGG
2301140_Inferno,AGG Renegades Inferno 6 16,2016-03-14,Inferno,AGG,Renegades
2301150_Mirage,NiP TheMongolz Mirage 16 5,2016-03-02,Mirage,NiP,TheMongolz
2301155_Cobblestone,mousesports Luminosity Cobblestone 14 16,2016-03-02,Cobblestone,mousesports,Luminosity
2301163_Inferno,E-frag.net Tempo Storm Inferno 13 16,2016-03-03,Inferno,E-frag.net,Tempo Storm
2301166_Train,Envy FaZe Train 16 12,2016-03-03,Train,Envy,FaZe
2301187_Inferno,Luminosity fnatic Inferno 15 19,2016-03-05,Inferno,Luminosity,fnatic
2301190_Cache,Selfless TSM Cache 16 8,2016-03-03,Cache,Selfless,TSM
2301190_Overpass,Selfless TSM Overpass 16 14,2016-03-03,Overpass,Selfless,TSM
2301197_Mirage,NRG Selfless Mirage 4 16,2016-03-04,Mirage,NRG,Selfless
2301215_Train,Revolution Tempest Train 2 16,2016-03-06,Train,Revolution,Tempest
2301218_Cobblestone,Method YP Cobblestone 14 16,2016-03-06,Cobblestone,Method,YP
2301226_Overpass,HellRaisers Empire Overpass 14 16,2016-03-07,Overpass,HellRaisers,Empire
2301227_Mirage,DenDD Publiclir.se Mirage 7 16,2016-03-07,Mirage,DenDD,Publiclir.se
2301232_Cache,Epsilon Torpedo Cache 16 11,2016-03-08,Cache,Epsilon,Torpedo
2301239_Cobblestone,Arcade Space Soldiers Cobblestone 12 16,2016-03-08,Cobblestone,Arcade,Space Soldiers
2301243_Inferno,Orgless YP Inferno 16 9,2016-03-10,Inferno,Orgless,YP
2301251_Mirage,SK Method Mirage 16 3,2016-03-10,Mirage,SK,Method
2301262_Cache,FlipSid3 Preparation Cache 16 6,2016-03-09,Cache,FlipSid3,Preparation
2301262_Train,FlipSid3 Preparation Train 16 3,2016-03-09,Train,FlipSid3,Preparation
2301265_Train,FMESPORTS Dignitas Train 4 16,2016-03-10,Train,FMESPORTS,Dignitas
2301270_Inferno,Splyce AGG Inferno 1 16,2016-03-11,Inferno,Splyce,AGG
2301310_Mirage,dream[S]cape TYLOO Mirage 8 16,2016-03-13,Mirage,dream[S]cape,TYLOO
2301316_Mirage,MVP Project MVP.karnal Mirage 10 16,2016-03-13,Mirage,MVP Project,MVP.karnal
2301319_Cache,CSGL PENTA Cache 16 14,2016-03-13,Cache,CSGL,PENTA
2301335_Overpass,TYLOO MVP.karnal Overpass 16 6,2016-03-13,Overpass,TYLOO,MVP.karnal
2301337_Inferno,inchk1ng Immunity Inferno 9 16,2016-03-13,Inferno,inchk1ng,Immunity
2301344_Mirage,Ancient FlipSid3 Mirage 7 16,2016-03-13,Mirage,Ancient,FlipSid3
2301347_Inferno,Gambit FMESPORTS Inferno 16 10,2016-03-14,Inferno,Gambit,FMESPORTS
2301353_Mirage,CSGL XPC Mirage 11 16,2016-03-14,Mirage,CSGL,XPC
2301357_Cache,k1ck E-frag.net Cache 19 22,2016-03-14,Cache,k1ck,E-frag.net
2301368_Dust2,G2 FaZe Dust2 16 13,2016-03-17,Dust2,G2,FaZe
2301378_Overpass,mousesports FlipSid3 Overpass 12 16,2016-03-20,Overpass,mousesports,FlipSid3
2301391_Dust2,Renegades Cloud9 Dust2 8 16,2016-03-17,Dust2,Renegades,Cloud9
2301396_Cache,Winterfox Liquid Cache 8 16,2016-03-19,Cache,Winterfox,Liquid
2301398_Cobblestone,CLG Luminosity Cobblestone 9 16,2016-03-20,Cobblestone,CLG,Luminosity
2301400_Inferno,Selfless Splyce Inferno 16 5,2016-03-20,Inferno,Selfless,Splyce
2301404_Cobblestone,CLG Liquid Cobblestone 5 16,2016-03-21,Cobblestone,CLG,Liquid
2301411_Inferno,HellRaisers Space Soldiers Inferno 16 11,2016-03-15,Inferno,HellRaisers,Space Soldiers
2301413_Mirage,HellRaisers PENTA Mirage 5 16,2016-03-15,Mirage,HellRaisers,PENTA
2301420_Overpass,Renegades Winterfox Overpass 16 2,2016-03-15,Overpass,Renegades,Winterfox
2301432_Cobblestone,gBots Imperio Multimedia Cobblestone 16 3,2016-03-16,Cobblestone,gBots,Imperio Multimedia
2301438_Overpass,Natus Vincere FlipSid3 Overpass 9 16,2016-03-17,Overpass,Natus Vincere,FlipSid3
2301442_Mirage,CSGL Ancient Mirage 14 16,2016-03-17,Mirage,CSGL,Ancient
2301457_Inferno,Tempo Storm Renegades Inferno 16 14,2016-03-19,Inferno,Tempo Storm,Renegades
2301461_Mirage,Luminosity Selfless Mirage 16 12,2016-03-19,Mirage,Luminosity,Selfless
2301464_Cobblestone,Liquid TSM Cobblestone 16 7,2016-03-20,Cobblestone,Liquid,TSM
2301484_Inferno,HellRaisers LDLC Blue Inferno 16 7,2016-03-19,Inferno,HellRaisers,LDLC Blue
2301494_Inferno,G2 FLuffy Gangsters Inferno 16 2,2016-03-20,Inferno,G2,FLuffy Gangsters
2301501_Cobblestone,G2 CPH Wolves Cobblestone 13 16,2016-03-20,Cobblestone,G2,CPH Wolves
2301502_Cobblestone,HellRaisers Dignitas Cobblestone 16 7,2016-03-20,Cobblestone,HellRaisers,Dignitas
2301505_Overpass,Ancient CPH Wolves Overpass 16 11,2016-03-20,Overpass,Ancient,CPH Wolves
2301506_Mirage,Dignitas AGG Mirage 16 10,2016-03-20,Mirage,Dignitas,AGG
2301506_Train,Dignitas AGG Train 3 16,2016-03-20,Train,Dignitas,AGG
2301508_Overpass,AGG ENCE Overpass 16 6,2016-03-21,Overpass,AGG,ENCE
2301513_Inferno,AGG Empire Inferno 14 16,2016-03-21,Inferno,AGG,Empire
2301534_Inferno,Splyce Renegades Inferno 6 16,2016-03-23,Inferno,Splyce,Renegades
2301542_Mirage,Luminosity TSM Mirage 11 16,2016-03-22,Mirage,Luminosity,TSM
2301547_Mirage,Orgless Platinium Mirage 16 10,2016-03-22,Mirage,Orgless,Platinium
2301550_Overpass,AGG ENCE Overpass 16 7,2016-03-22,Overpass,AGG,ENCE
2301611_Cobblestone,k1ck Torpedo Cobblestone 10 16,2016-03-24,Cobblestone,k1ck,Torpedo
2301648_Mirage,YP Escape Mirage 7 16,2016-03-24,Mirage,YP,Escape
2301687_Cache,Orbit Publiclir.se Cache 11 16,2016-03-24,Cache,Orbit,Publiclir.se
2301694_Mirage,Binary Dragons Torpedo Mirage 10 16,2016-03-25,Mirage,Binary Dragons,Torpedo
2301700_Cache,Obey.Alliance KKona Cache 16 5,2016-03-25,Cache,Obey.Alliance,KKona
2301721_Cache,HellRaisers Iwku Cache 16 11,2016-03-25,Cache,HellRaisers,Iwku
2301727_Mirage,Dignitas Preparation Mirage 16 14,2016-03-25,Mirage,Dignitas,Preparation
2301735_Dust2,CLG Red YP Ladies Dust2 16 13,2016-03-25,Dust2,CLG Red,YP Ladies
2301754_Train,Empire Torpedo Train 19 17,2016-03-25,Train,Empire,Torpedo
2301758_Inferno,Secret fe YP Ladies Inferno 16 9,2016-03-26,Inferno,Secret fe,YP Ladies
2301759_Cobblestone,CLG Red LDLC fe Cobblestone 16 8,2016-03-26,Cobblestone,CLG Red,LDLC fe
2301761_Cache,HellRaisers Publiclir.se Cache 16 10,2016-03-26,Cache,HellRaisers,Publiclir.se
2301761_Dust2,HellRaisers Publiclir.se Dust2 16 12,2016-03-26,Dust2,HellRaisers,Publiclir.se
2301804_Cobblestone,LDLC Blue Dead Pixels Cobblestone 16 5,2016-03-27,Cobblestone,LDLC Blue,Dead Pixels
2301809_Cobblestone,CPH Wolves CSGL Cobblestone 7 16,2016-03-28,Cobblestone,CPH Wolves,CSGL
2301810_Mirage,Ancient CSGL Mirage 16 19,2016-03-28,Mirage,Ancient,CSGL
2301815_Cobblestone,Winterfox Tempo Storm Cobblestone 12 16,2016-03-27,Cobblestone,Winterfox,Tempo Storm
2301816_Default,Millenium LDLC Blue Default 16 12,2016-03-28,Default,Millenium,LDLC Blue
2301819_Cache,Cloud9 NRG Cache 16 9,2016-03-28,Cache,Cloud9,NRG
2301827_Train,Natus Vincere Cloud9 Train 16 9,2016-03-30,Train,Natus Vincere,Cloud9
2301828_Train,Virtus.pro G2 Train 16 1,2016-03-30,Train,Virtus.pro,G2
2301829_Cache,TheMongolz MVP.karnal Cache 16 5,2016-03-28,Cache,TheMongolz,MVP.karnal
2301837_Train,CSGL ALTERNATE aTTaX Train 16 1,2016-03-29,Train,CSGL,ALTERNATE aTTaX
2301848_Inferno,AGG Planetkey Inferno 16 8,2016-03-31,Inferno,AGG,Planetkey
2301849_Cache,XPC GameAgents Cache 9 16,2016-03-30,Cache,XPC,GameAgents
2301854_Dust2,AllGamers HG Dust2 16 9,2016-03-31,Dust2,AllGamers,HG
2301858_Cache,mousesports NiP Cache 16 12,2016-03-31,Cache,mousesports,NiP
2301860_Cobblestone,Gambit CLG Cobblestone 11 16,2016-03-31,Cobblestone,Gambit,CLG
2301907_Train,Liquid OpTic Train 16 12,2016-04-08,Train,Liquid,OpTic
2301918_Cobblestone,k1ck k1ck Cobblestone 16 6,2016-04-08,Cobblestone,k1ck,k1ck
2301919_Cache,gBots AlienTech Cache 16 12,2016-04-08,Cache,gBots,AlienTech
2301919_Cobblestone,gBots AlienTech Cobblestone 15 19,2016-04-08,Cobblestone,gBots,AlienTech
2301928_Cache,PENTA E-frag.net Cache 22 19,2016-04-11,Cache,PENTA,E-frag.net
2301936_Train,SK Gambit Train 8 16,2016-04-06,Train,SK,Gambit
2301942_Cache,Gambit HellRaisers Cache 16 14,2016-04-07,Cache,Gambit,HellRaisers
2301943_Mirage,AGG Gambit Mirage 14 16,2016-04-07,Mirage,AGG,Gambit
2301943_Train,AGG Gambit Train 9 16,2016-04-07,Train,AGG,Gambit
2301944_Mirage,KKona Echo Fox Mirage 12 16,2016-04-08,Mirage,KKona,Echo Fox
2301956_Dust2,Born Of Fire EDG Dust2 16 12,2016-04-10,Dust2,Born Of Fire,EDG
2301963_Cache,Alter Your Ego ENCE Cache 2 16,2016-04-08,Cache,Alter Your Ego,ENCE
2301980_Inferno,AlienTech Imperio Multimedia Inferno 16 2,2016-04-09,Inferno,AlienTech,Imperio Multimedia
2301981_Cobblestone,k1ck gBots Cobblestone 16 11,2016-04-09,Cobblestone,k1ck,gBots
2301994_Inferno,Gambit AGG Inferno 10 16,2016-04-11,Inferno,Gambit,AGG
2301997_Cache,Virtus.pro Dignitas Cache 16 4,2016-04-10,Cache,Virtus.pro,Dignitas
2301998_Mirage,Astralis mousesports Mirage 16 3,2016-04-10,Mirage,Astralis,mousesports
2302004_Train,fnatic Virtus.pro Train 16 14,2016-04-25,Train,fnatic,Virtus.pro
2302005_Cobblestone,NiP mousesports Cobblestone 16 8,2016-05-23,Cobblestone,NiP,mousesports
2302006_Dust2,Envy FaZe Dust2 16 9,2016-04-20,Dust2,Envy,FaZe
2302008_Cache,Virtus.pro G2 Cache 4 16,2016-05-17,Cache,Virtus.pro,G2
2302009_Cache,Virtus.pro NiP Cache 16 12,2016-04-23,Cache,Virtus.pro,NiP
2302011_Mirage,Envy Dignitas Mirage 16 13,2016-05-19,Mirage,Envy,Dignitas
2302012_Inferno,fnatic FaZe Inferno 7 16,2016-04-24,Inferno,fnatic,FaZe
2302012_Mirage,fnatic FaZe Mirage 11 16,2016-04-24,Mirage,fnatic,FaZe
2302025_Mirage,Virtus.pro FaZe Mirage 10 16,2016-04-19,Mirage,Virtus.pro,FaZe
2302027_Cache,fnatic G2 Cache 14 16,2016-05-17,Cache,fnatic,G2
2302031_Cache,Astralis FaZe Cache 16 10,2016-05-20,Cache,Astralis,FaZe
2302037_Dust2,Dignitas mousesports Dust2 3 16,2016-05-22,Dust2,Dignitas,mousesports
2302038_Dust2,NiP FaZe Dust2 11 16,2016-05-22,Dust2,NiP,FaZe
2302047_Inferno,Gambit PENTA Inferno 16 11,2016-04-11,Inferno,Gambit,PENTA
2302092_Cache,ENCE E-frag.net Cache 16 12,2016-04-13,Cache,ENCE,E-frag.net
2302094_Train,NiP Astralis Train 16 12,2016-04-14,Train,NiP,Astralis
2302112_Inferno,inchk1ng nxl Inferno 16 8,2016-04-15,Inferno,inchk1ng,nxl
2302114_Inferno,Dignitas Envy Inferno 12 16,2016-04-16,Inferno,Dignitas,Envy
2302114_Mirage,Dignitas Envy Mirage 8 16,2016-04-16,Mirage,Dignitas,Envy
2302117_Cache,Splyce Complexity Cache 10 16,2016-04-18,Cache,Splyce,Complexity
2302131_Cobblestone,FlipSid3 QuackPack Cobblestone 16 5,2016-04-17,Cobblestone,FlipSid3,QuackPack
2302136_Train,E-frag.net SK Train 14 16,2016-04-18,Train,E-frag.net,SK
2302144_Train,TSM Echo Fox Train 16 11,2016-04-20,Train,TSM,Echo Fox
2302149_Cache,Liquid OpTic Cache 9 16,2016-04-25,Cache,Liquid,OpTic
2302161_Overpass,CLG Without a Roof Overpass 16 12,2016-05-02,Overpass,CLG,Without a Roof
2302164_Cache,Cloud9 NRG Cache 14 16,2016-05-04,Cache,Cloud9,NRG
2302166_Overpass,CLG OpTic Overpass 17 19,2016-05-24,Overpass,CLG,OpTic
2302167_Dust2,Echo Fox Without a Roof Dust2 16 10,2016-05-06,Dust2,Echo Fox,Without a Roof
2302173_Dust2,Liquid Echo Fox Dust2 13 16,2016-05-20,Dust2,Liquid,Echo Fox
2302175_Dust2,Liquid Luminosity Dust2 12 16,2016-05-05,Dust2,Liquid,Luminosity
2302178_Dust2,Complexity Echo Fox Dust2 11 16,2016-05-23,Dust2,Complexity,Echo Fox
2302179_Cache,TSM OpTic Cache 16 12,2016-05-08,Cache,TSM,OpTic
2302186_Dust2,NiP Dignitas Dust2 16 8,2016-05-09,Dust2,NiP,Dignitas
2302196_Cobblestone,ENCE SK Cobblestone 16 10,2016-04-19,Cobblestone,ENCE,SK
2302199_Inferno,AliGon RCTIC Inferno 16 7,2016-04-19,Inferno,AliGon,RCTIC
2302200_Inferno,Epiphany Bolt RCTIC Inferno 31 29,2016-04-19,Inferno,Epiphany Bolt,RCTIC
2302203_Train,MVP Project Signature Train 14 16,2016-04-19,Train,MVP Project,Signature
2302211_Train,Natus Vincere G2 Train 19 16,2016-04-20,Train,Natus Vincere,G2
2302233_Overpass,VG.CyberZen Born Of Fire Overpass 16 7,2016-04-21,Overpass,VG.CyberZen,Born Of Fire
2302243_Cache,E-frag.net HellRaisers Cache 14 16,2016-04-21,Cache,E-frag.net,HellRaisers
2302250_Inferno,FaZe Dignitas Inferno 16 7,2016-04-21,Inferno,FaZe,Dignitas
2302252_Cobblestone,Dignitas Space Soldiers Cobblestone 13 16,2016-04-21,Cobblestone,Dignitas,Space Soldiers
2302253_Overpass,Escape Torpedo Overpass 16 11,2016-04-21,Overpass,Escape,Torpedo
2302264_Cache,nxl inchk1ng Cache 16 14,2016-04-22,Cache,nxl,inchk1ng
2302271_Dust2,AliGon Enso Dust2 16 11,2016-04-27,Dust2,AliGon,Enso
2302272_Inferno,CPH Wolves Epiphany Bolt Inferno 16 7,2016-04-27,Inferno,CPH Wolves,Epiphany Bolt
2302325_Cache,ENCE ALTERNATE aTTaX Cache 16 9,2016-04-23,Cache,ENCE,ALTERNATE aTTaX
2302337_Cache,Preparation ENCE Cache 9 16,2016-04-24,Cache,Preparation,ENCE
2302337_Cobblestone,Preparation ENCE Cobblestone 7 16,2016-04-24,Cobblestone,Preparation,ENCE
2302338_Overpass,SK Escape Overpass 16 6,2016-04-24,Overpass,SK,Escape
2302342_Cache,HellRaisers Metapods Cache 16 3,2016-04-24,Cache,HellRaisers,Metapods
2302349_Cobblestone,Splyce Cloud9 Cobblestone 7 16,2016-04-25,Cobblestone,Splyce,Cloud9
2302371_Cache,E-frag.net Enso Cache 16 8,2016-04-25,Cache,E-frag.net,Enso
2302372_Train,Keyd 2KILL Train 16 6,2016-04-26,Train,Keyd,2KILL
2302375_Overpass,Born Of Fire VG.CyberZen Overpass 6 16,2016-04-25,Overpass,Born Of Fire,VG.CyberZen
2302375_Train,Born Of Fire VG.CyberZen Train 1 16,2016-04-25,Train,Born Of Fire,VG.CyberZen
2302386_Train,Virtus.pro FlipSid3 Train 16 14,2016-04-26,Train,Virtus.pro,FlipSid3
2302388_Inferno,Envy FaZe Inferno 14 16,2016-04-26,Inferno,Envy,FaZe
2302398_Dust2,Keyd BigGods Dust2 14 16,2016-04-26,Dust2,Keyd,BigGods
2302401_Cache,VG.CyberZen EDG Cache 16 9,2016-04-27,Cache,VG.CyberZen,EDG
2302404_Inferno,Luminosity Selfless Inferno 16 14,2016-04-27,Inferno,Luminosity,Selfless
2302417_Cache,aimclub XPC Cache 22 20,2016-04-27,Cache,aimclub,XPC
2302419_Overpass,CSGL FlipSid3 Overpass 16 4,2016-04-27,Overpass,CSGL,FlipSid3
2302428_Cobblestone,BigGods INTZ Cobblestone 10 16,2016-04-27,Cobblestone,BigGods,INTZ
2302430_Mirage,TYLOO VG.CyberZen Mirage 16 10,2016-04-27,Mirage,TYLOO,VG.CyberZen
2302433_Overpass,Virtus.pro Splyce Overpass 16 11,2016-04-28,Overpass,Virtus.pro,Splyce
2302437_Mirage,Empire Digital Wave Mirage 6 16,2016-04-28,Mirage,Empire,Digital Wave
2302445_Mirage,PENTA eSuba Mirage 13 16,2016-04-28,Mirage,PENTA,eSuba
2302447_Cache,EDG New4 Cache 16 9,2016-04-28,Cache,EDG,New4
2302450_Cobblestone,Digital Wave Empire Cobblestone 12 16,2016-04-29,Cobblestone,Digital Wave,Empire
2302453_Mirage,Virtus.pro HellRaisers Mirage 14 16,2016-04-29,Mirage,Virtus.pro,HellRaisers
2302461_Cobblestone,HellRaisers SK Cobblestone 3 16,2016-04-30,Cobblestone,HellRaisers,SK
2302464_Train,FLuffy Gangsters Empire Train 12 16,2016-04-30,Train,FLuffy Gangsters,Empire
2302480_Inferno,AGG visomvet Inferno 16 9,2016-05-01,Inferno,AGG,visomvet
2302484_Dust2,MK Orbit Dust2 16 1,2016-05-01,Dust2,MK,Orbit
2302487_Cache,GODSENT RCTIC Cache 16 10,2016-05-01,Cache,GODSENT,RCTIC
2302490_Mirage,Escape MK Mirage 13 16,2016-05-01,Mirage,Escape,MK
2302499_Cobblestone,RCTIC TBi Cobblestone 10 16,2016-05-03,Cobblestone,RCTIC,TBi
