date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2018-08-18,Beyond,Flash,Cache,16,19,2,2,4,11,11,4,3937,2325730,118,86,0,2,2
2018-08-18,TYLOO,CyberZen,Train,16,6,1,1,9,6,7,0,3937,2325712,12,97,2,1,1
2018-08-18,TYLOO,CyberZen,Inferno,13,16,2,1,5,10,8,6,3937,2325712,12,97,2,1,1
2018-08-18,TYLOO,CyberZen,Mirage,16,6,1,1,10,5,6,1,3937,2325712,12,97,2,1,1
2018-08-18,BOOT-d[S],MVP PK,Mirage,4,16,2,2,1,4,3,12,3937,2325713,40,73,0,2,2
2018-08-18,BOOT-d[S],MVP PK,Nuke,12,16,2,2,9,4,3,12,3937,2325713,40,73,0,2,2
2018-08-18,TYLOO,MVP PK,Train,16,8,1,1,9,6,7,2,3937,2325714,12,73,2,1,1
2018-08-18,TYLOO,MVP PK,Inferno,3,16,2,1,3,12,0,4,3937,2325714,12,73,2,1,1
2018-08-18,TYLOO,MVP PK,Mirage,16,2,1,1,13,2,3,0,3937,2325714,12,73,2,1,1
2018-08-18,Beyond,Flash,Mirage,10,16,2,1,6,9,4,7,3937,2325730,118,86,0,2,2
2018-08-18,WINside,Monolith,Dust2,16,5,1,1,12,3,4,2,3939,2325769,165,130,16,5,1
2018-08-18,WINside,pro100,Mirage,19,17,1,1,7,8,8,7,3939,2325768,165,46,19,17,1
2018-08-18,FriendlyFire,Izako Boars,Inferno,16,11,1,1,6,9,10,2,3946,2325509,75,109,2,0,1
2018-08-18,Bull,W7M,Inferno,6,16,2,2,4,3,2,13,3771,2325675,222,197,6,16,2
2018-08-18,FURIA Inagame,Avalanche,Cache,10,16,2,2,1,10,9,6,3771,2325797,218,253,10,16,2
2018-08-18,PLINK,Unique,Mirage,2,16,2,2,0,3,2,13,3959,2325767,77,99,0,2,2
2018-08-18,Avalanche,Santos,Train,6,16,2,1,5,10,1,6,3771,2325677,253,223,6,16,2
2018-08-18,PLINK,Unique,Nuke,17,19,2,1,9,6,6,9,3959,2325767,77,99,0,2,2
2018-08-18,FriendlyFire,Izako Boars,Overpass,16,6,1,2,6,1,10,5,3946,2325509,75,109,2,0,1
2018-08-18,Isurus,FURIA Inagame,Overpass,16,6,1,2,7,0,9,6,3771,2325676,194,218,16,6,1
2018-08-18,AVANGAR,Monolith,Inferno,16,8,1,1,8,7,8,1,3939,2325716,33,130,2,0,1
2018-08-18,AVANGAR,Monolith,Mirage,16,9,1,2,6,4,10,5,3939,2325716,33,130,2,0,1
2018-08-17,Jaguar,XUXAN,Inferno,16,8,1,1,9,6,7,2,3932,2325562,207,232,2,0,1
2018-08-17,CyberZen,EHOME,Overpass,16,14,1,1,6,9,10,5,3937,2325709,97,123,2,1,1
2018-08-17,CyberZen,EHOME,Inferno,9,16,2,2,0,10,9,6,3937,2325709,97,123,2,1,1
2018-08-17,CyberZen,EHOME,Mirage,16,14,1,2,8,7,8,7,3937,2325709,97,123,2,1,1
2018-08-17,GOSU,TYLOO,Mirage,16,12,1,1,6,9,10,3,3937,2325708,127,12,1,2,2
2018-08-17,GOSU,TYLOO,Inferno,10,16,2,2,4,7,6,9,3937,2325708,127,12,1,2,2
2018-08-17,Dynasty,AVANT,Overpass,8,16,2,1,7,8,1,8,3912,2325688,183,133,0,2,2
2018-08-17,Glockoma,disADVANCtagED,Cache,16,12,1,1,8,7,8,5,3909,2325652,214,306,2,0,1
2018-08-17,Jaguar,XUXAN,Cache,16,5,1,2,3,3,13,2,3932,2325562,207,232,2,0,1
2018-08-17,Uber To Your Crib,InControl,Inferno,16,6,1,2,4,3,12,3,3909,2325651,184,244,2,1,1
2018-08-17,Uber To Your Crib,InControl,Overpass,8,16,2,1,6,9,2,7,3909,2325651,184,244,2,1,1
2018-08-17,Uber To Your Crib,InControl,Train,16,8,1,1,10,5,6,3,3909,2325651,184,244,2,1,1
2018-08-17,Glockoma,disADVANCtagED,Mirage,16,13,1,1,11,4,5,9,3909,2325652,214,306,2,0,1
2018-08-17,Virtue,Isurus,Dust2,16,14,1,2,8,7,8,7,3889,2325632,136,194,2,0,1
2018-08-17,Virtue,Isurus,Train,16,12,1,2,7,6,9,6,3889,2325632,136,194,2,0,1
2018-08-17,Dynasty,AVANT,Cache,16,19,2,2,9,6,6,9,3912,2325688,183,133,0,2,2
2018-08-17,GOSU,TYLOO,Train,12,16,2,2,2,11,10,5,3937,2325708,127,12,1,2,2
2018-08-17,Beyond,BOOT-d[S],Cache,10,16,2,2,4,7,6,9,3937,2325710,118,40,0,2,2
2018-08-17,Unique,pro100,Cache,10,16,2,2,2,9,8,7,3959,2325720,99,46,0,2,2
2018-08-17,Beyond,BOOT-d[S],Mirage,11,16,2,2,9,3,2,13,3937,2325710,118,40,0,2,2
2018-08-17,INTZ,ex-Wild,Mirage,14,16,2,1,7,8,7,8,3955,2325606,190,163,2,1,1
2018-08-17,INTZ,ex-Wild,Cache,16,8,1,2,5,4,11,4,3955,2325606,190,163,2,1,1
2018-08-17,unknown,SJ,Train,13,16,2,1,10,5,3,11,3946,2325506,150,68,1,2,2
2018-08-17,unknown,SJ,Inferno,16,9,1,2,6,4,10,5,3946,2325506,150,68,1,2,2
2018-08-17,unknown,SJ,Dust2,8,16,2,2,1,8,7,8,3946,2325506,150,68,1,2,2
2018-08-17,Unique,pro100,Mirage,6,16,2,2,2,5,4,11,3959,2325720,99,46,0,2,2
2018-08-17,INTZ,ex-Wild,Overpass,16,10,1,1,6,9,10,1,3955,2325606,190,163,2,1,1
2018-08-17,PLINK,Syman,Train,16,13,1,1,11,4,5,9,3959,2325721,77,87,2,0,1
2018-08-17,Flash,MVP PK,Mirage,12,16,2,2,4,9,8,7,3937,2325711,86,73,1,2,2
2018-08-17,Flash,MVP PK,Train,16,7,1,2,8,0,8,7,3937,2325711,86,73,1,2,2
2018-08-17,Flash,MVP PK,Cache,12,16,2,2,2,11,10,5,3937,2325711,86,73,1,2,2
2018-08-17,3DMAX,EURONICS,Inferno,16,9,1,1,11,4,5,5,3960,2325715,36,45,2,0,1
2018-08-17,3DMAX,EURONICS,Cache,16,11,1,2,3,9,13,2,3960,2325715,36,45,2,0,1
2018-08-17,PLINK,Syman,Nuke,16,14,1,1,12,3,4,11,3959,2325721,77,87,2,0,1
2018-08-16,Avalanche,Bull,Overpass,9,16,2,1,8,7,1,9,3901,2325629,253,222,0,2,2
2018-08-16,Surge,AVANT,Inferno,19,15,1,2,8,7,7,8,3882,2325689,162,133,19,15,1
2018-08-16,Grayhound,SYF,Overpass,16,6,1,2,2,5,14,1,3882,2325697,42,152,16,6,1
2018-08-16,ROAR,5POWER,Dust2,19,15,1,2,8,7,7,8,3937,2325484,290,60,1,2,2
2018-08-16,ROAR,5POWER,Inferno,7,16,2,1,4,11,3,5,3937,2325484,290,60,1,2,2
2018-08-16,ROAR,5POWER,Mirage,3,16,2,2,0,4,3,12,3937,2325484,290,60,1,2,2
2018-08-16,Flash,GOSU,Overpass,16,3,1,1,12,3,4,0,3937,2325483,86,127,16,3,1
2018-08-16,5POWER,GOSU,Inferno,10,16,2,1,6,9,4,7,3937,2325481,60,127,10,16,2
2018-08-16,Evilvice,Coscu Army,Default,16,9,1,1,14,1,2,8,3936,2325668,196,217,2,1,1
2018-08-16,Avalanche,Bull,Cache,14,16,2,1,4,11,10,5,3901,2325629,253,222,0,2,2
2018-08-16,Flash,ROAR,Inferno,16,5,1,1,10,5,6,0,3937,2325479,86,290,16,5,1
2018-08-16,Evilvice,Coscu Army,Mirage,16,12,1,2,4,9,12,3,3936,2325668,196,217,2,1,1
2018-08-16,TeamOne,Big Frames,Inferno,16,1,1,1,14,1,2,0,3909,2325539,39,131,2,0,1
2018-08-16,TeamOne,Big Frames,Overpass,16,4,1,2,5,0,11,4,3909,2325539,39,131,2,0,1
2018-08-16,W7M,FURIA Inagame,Mirage,5,16,2,1,2,13,3,3,3955,2325672,197,218,0,2,2
2018-08-16,AVANT,Surge,Dust2,16,12,1,2,8,5,8,7,3882,2325690,133,162,16,12,1
2018-08-16,SYF,Grayhound,Dust2,14,16,2,1,10,5,4,11,3882,2325698,152,42,14,16,2
2018-08-16,W7M,FURIA Inagame,Inferno,8,16,2,1,3,12,5,4,3955,2325672,197,218,0,2,2
2018-08-16,Finesse,Tainted Minds,Inferno,2,16,2,2,0,3,2,13,3882,2325695,273,47,2,16,2
2018-08-16,PLINK,Unique,Mirage,14,16,2,2,5,10,9,6,3959,2325701,77,99,1,2,2
2018-08-16,W7M,Vitória,Train,16,1,1,1,14,1,2,0,3955,2325705,197,303,2,0,1
2018-08-16,W7M,Vitória,Mirage,16,2,1,1,14,1,2,1,3955,2325705,197,303,2,0,1
2018-08-16,pro100,Syman,Dust2,9,16,2,1,3,12,6,4,3959,2325702,46,87,2,1,1
2018-08-16,pro100,Syman,Mirage,16,2,1,2,3,0,13,2,3959,2325702,46,87,2,1,1
2018-08-16,Energy,Big 5,Train,16,13,1,1,7,8,9,5,3914,2325648,187,211,2,0,1
2018-08-16,Energy,Big 5,Inferno,16,4,1,1,13,2,3,2,3914,2325648,187,211,2,0,1
2018-08-16,PLINK,Unique,Nuke,16,10,1,2,10,1,6,9,3959,2325701,77,99,1,2,2
2018-08-16,pro100,Syman,Cache,16,13,1,2,3,11,13,2,3959,2325702,46,87,2,1,1
2018-08-16,PLINK,Unique,Train,3,16,2,2,0,4,3,12,3959,2325701,77,99,1,2,2
2018-08-16,GOSU,5POWER,Mirage,7,16,2,2,3,5,4,11,3937,2325485,127,60,2,1,1
2018-08-16,pro100,Monolith,Mirage,6,16,2,2,1,6,5,10,3939,2325699,46,130,0,2,2
2018-08-16,GOSU,5POWER,Cache,16,12,1,1,5,10,11,2,3937,2325485,127,60,2,1,1
2018-08-16,GOSU,5POWER,Inferno,16,9,1,1,9,6,7,3,3937,2325485,127,60,2,1,1
2018-08-16,ORDER,Rise and Grind,Cache,16,8,1,2,8,1,8,7,3882,2325691,54,147,16,8,1
2018-08-16,Tainted Minds,Finesse,Nuke,16,9,1,2,9,1,7,8,3882,2325696,47,273,16,9,1
2018-08-16,Rise and Grind,ORDER,Inferno,11,16,2,2,4,8,7,8,3882,2325692,147,54,11,16,2
2018-08-16,pro100,Monolith,Dust2,13,16,2,1,6,9,7,7,3939,2325699,46,130,0,2,2
2018-08-15,EHOME,SCARZ Absolute,Overpass,16,7,1,2,6,2,10,5,3937,2325472,123,61,2,1,1
2018-08-15,DreamEaters,Quantum Bellator Fire,Mirage,16,5,1,2,6,0,10,5,3940,2325671,67,124,2,0,1
2018-08-15,Ground Zero,Dynasty,Train,16,5,1,2,6,0,10,5,3882,2325687,160,183,16,5,1
2018-08-15,Legacy,Grayhound,Cache,9,16,2,2,4,6,5,10,3882,2325683,96,42,9,16,2
2018-08-15,Dynasty,Ground Zero,Inferno,16,10,1,2,9,2,7,8,3882,2325686,183,160,16,10,1
2018-08-15,Grayhound,Legacy,Overpass,16,5,1,2,6,0,10,5,3882,2325682,42,96,16,5,1
2018-08-15,EHOME,SCARZ Absolute,Mirage,10,16,2,1,2,13,8,3,3937,2325472,123,61,2,1,1
2018-08-15,ORDER,Grayhound,Dust2,16,6,1,1,10,5,6,1,3753,2325679,54,42,1,2,2
2018-08-15,EHOME,SCARZ Absolute,Train,16,8,1,1,12,3,4,5,3937,2325472,123,61,2,1,1
2018-08-15,DreamEaters,Quantum Bellator Fire,Inferno,16,10,1,1,8,7,8,3,3940,2325671,67,124,2,0,1
2018-08-15,ORDER,Grayhound,Inferno,18,22,2,2,7,8,8,7,3753,2325679,54,42,1,2,2
2018-08-15,ORDER,Grayhound,Mirage,19,22,2,2,7,8,8,7,3753,2325679,54,42,1,2,2
2018-08-15,Taboo,Chiefs,Inferno,11,16,2,2,6,6,5,10,3882,2325680,216,62,11,16,2
2018-08-15,BOOT-d[S],EHOME,Nuke,16,9,1,2,9,1,7,8,3937,2325470,40,123,16,9,1
2018-08-15,SCARZ Absolute,EHOME,Overpass,6,16,2,1,4,11,2,5,3937,2325469,61,123,6,16,2
2018-08-15,Chiefs,Taboo,Train,16,12,1,2,9,4,7,8,3882,2325681,62,216,16,12,1
2018-08-15,warmup,Syman,Train,13,16,2,1,5,10,8,6,3946,2325625,104,87,0,2,2
2018-08-15,warmup,Syman,Inferno,12,16,2,2,2,11,10,5,3946,2325625,104,87,0,2,2
2018-08-15,Unique,5balls,Mirage,16,6,1,1,12,3,4,3,3940,2325670,99,198,2,0,1
2018-08-15,Unique,GoodJob,Mirage,16,14,1,2,8,7,8,7,3959,2325664,99,79,2,0,1
2018-08-15,Vitória,dreamWorse,Nuke,16,11,1,2,8,4,8,7,3955,2325673,303,233,2,1,1
2018-08-15,Vitória,dreamWorse,Mirage,16,9,1,1,11,4,5,5,3955,2325673,303,233,2,1,1
2018-08-15,PLINK,Bpro,Mirage,11,16,2,2,5,7,6,9,3910,2325630,77,98,0,2,2
2018-08-15,PLINK,Bpro,Inferno,4,16,2,1,2,13,2,3,3910,2325630,77,98,0,2,2
2018-08-15,AGO,EURONICS,Inferno,16,5,1,1,13,2,3,3,3941,2325667,29,45,2,0,1
2018-08-15,AGO,EURONICS,Mirage,16,8,1,2,8,1,8,7,3941,2325667,29,45,2,0,1
2018-08-15,Vitória,dreamWorse,Inferno,9,16,2,1,5,10,4,6,3955,2325673,303,233,2,1,1
2018-08-15,Unique,5balls,Train,16,0,1,2,1,0,15,0,3940,2325670,99,198,2,0,1
2018-08-15,HAVU,EURONICS,Nuke,11,16,2,2,2,10,9,6,3941,2325666,74,45,1,2,2
2018-08-15,HAVU,EURONICS,Cache,10,16,2,2,4,7,6,9,3941,2325666,74,45,1,2,2
2018-08-15,AVANGAR,WINside,Train,16,0,1,1,15,0,1,0,3939,2325669,33,165,2,0,1
2018-08-15,AVANGAR,WINside,Mirage,16,10,1,2,6,5,10,5,3939,2325669,33,165,2,0,1
2018-08-15,Unique,GoodJob,Dust2,16,7,1,2,6,2,10,5,3959,2325664,99,79,2,0,1
2018-08-15,HAVU,EURONICS,Dust2,16,10,1,1,8,7,8,3,3941,2325666,74,45,1,2,2
2018-08-14,Brutality,2ez,Cache,14,16,2,2,9,6,5,10,3957,2325655,237,249,0,2,2
2018-08-14,MVP PK,Lucid Dream,Cache,12,16,2,1,7,8,5,8,3937,2325467,73,110,2,1,1
2018-08-14,MVP PK,Lucid Dream,Mirage,19,16,1,2,7,8,8,7,3937,2325467,73,110,2,1,1
2018-08-14,Chiefs,Grayhound,Nuke,16,13,1,2,7,7,9,6,3753,2325530,62,42,1,2,2
2018-08-14,Chiefs,Grayhound,Inferno,4,16,2,1,3,12,1,4,3753,2325530,62,42,1,2,2
2018-08-14,Chiefs,Grayhound,Cache,4,16,2,1,3,12,1,4,3753,2325530,62,42,1,2,2
2018-08-14,MVP PK,CyberZen,Inferno,8,16,2,2,2,7,6,9,3937,2325465,73,97,8,16,2
2018-08-14,Andes,Evilvice,Inferno,1,16,2,1,1,14,0,2,3936,2325538,254,196,0,2,2
2018-08-14,Brutality,2ez,Inferno,8,16,2,2,4,5,4,11,3957,2325655,237,249,0,2,2
2018-08-14,CyberZen,Lucid Dream,Mirage,16,7,1,1,11,4,5,3,3937,2325461,97,110,16,7,1
2018-08-14,Andes,Evilvice,Cache,14,16,2,2,4,11,10,5,3936,2325538,254,196,0,2,2
2018-08-14,W7M,Vitória,Inferno,16,12,1,1,5,10,11,2,3955,2325604,197,303,2,0,1
2018-08-14,W7M,Vitória,Nuke,16,2,1,2,3,0,13,2,3955,2325604,197,303,2,0,1
2018-08-14,pro100,5balls,Mirage,16,6,1,1,12,3,4,3,3939,2325642,46,198,16,6,1
2018-08-14,MVP PK,Lucid Dream,Train,16,8,1,2,6,3,10,5,3937,2325467,73,110,2,1,1
2018-08-14,GoodJob,Monolith,Inferno,4,16,2,1,1,14,3,2,3939,2325495,79,130,4,16,2
2018-08-14,Entity,2ez,Overpass,16,13,1,1,5,10,11,3,3957,2325658,205,249,2,1,1
2018-08-14,pro100,WINside,Mirage,16,5,1,2,5,1,11,4,3939,2325644,46,165,16,5,1
2018-08-14,dreamWorse,FURIA Inagame,Train,5,16,2,1,4,11,1,5,3955,2325605,233,218,0,2,2
2018-08-14,Entity,2ez,Cache,16,4,1,1,11,4,5,0,3957,2325658,205,249,2,1,1
2018-08-14,Virtue,Yeah,Train,16,12,1,1,10,5,6,7,3814,2325500,136,199,2,0,1
2018-08-14,WINside,Quantum Bellator Fire,Train,16,10,1,1,12,3,4,7,3939,2325534,165,124,16,10,1
2018-08-14,AGO,EURONICS,Cache,16,1,1,2,2,0,14,1,3941,2325647,29,45,2,0,1
2018-08-14,AGO,EURONICS,Mirage,16,10,1,1,8,7,8,3,3941,2325647,29,45,2,0,1
2018-08-14,Virtue,Yeah,Nuke,16,4,1,2,4,1,12,3,3814,2325500,136,199,2,0,1
2018-08-14,fnatic Academy,HAVU,Mirage,8,16,2,2,5,4,3,12,3941,2325660,72,74,0,2,2
2018-08-14,Quantum Bellator Fire,Syman,Train,13,16,2,1,7,8,6,8,3959,2325646,124,87,0,2,2
2018-08-14,Quantum Bellator Fire,Syman,Mirage,8,16,2,2,2,7,6,9,3959,2325646,124,87,0,2,2
2018-08-14,dreamWorse,FURIA Inagame,Inferno,11,16,2,1,9,6,2,10,3955,2325605,233,218,0,2,2
2018-08-14,pro100,Monolith,Inferno,16,4,1,1,12,3,4,1,3939,2325643,46,130,16,4,1
2018-08-14,Entity,2ez,Mirage,14,16,2,2,3,12,11,4,3957,2325658,205,249,2,1,1
2018-08-14,fnatic Academy,HAVU,Train,6,16,2,2,2,5,4,11,3941,2325660,72,74,0,2,2
2018-08-13,TYLOO,Beyond,Mirage,16,10,1,2,8,3,8,7,3937,2325462,10,127,16,10,1
2018-08-13,MAX,TNC,Nuke,16,11,1,1,8,7,8,4,3937,2325463,184,205,2,1,1
2018-08-13,MAX,TNC,Inferno,6,16,2,2,0,7,6,9,3937,2325463,184,205,2,1,1
