date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2017-03-26,CLG,Rush,Train,16,6,1,1,10,5,6,1,2738,2309090,33,68,2,0,1
2017-03-26,Kinguin,Vega Squadron,Inferno,16,12,1,1,10,5,6,7,2736,2309095,17,30,1,2,2
2017-03-26,Kinguin,Vega Squadron,Overpass,13,16,2,1,6,9,7,7,2736,2309095,17,30,1,2,2
2017-03-25,x6tence,BIG,Overpass,4,16,2,1,4,11,0,5,2735,2309051,60,21,4,16,2
2017-03-25,BOOT-d[S],Sabertooth,Overpass,16,5,1,1,12,3,4,2,2699,2308800,65,197,2,0,1
2017-03-25,BOOT-d[S],Sabertooth,Mirage,16,6,1,1,10,5,6,1,2699,2308800,65,197,2,0,1
2017-03-25,LDLC,EURONICS,Cobblestone,16,10,1,2,7,4,9,6,2735,2309054,27,69,16,10,1
2017-03-25,EHOME,HegemonyPerson,Mirage,16,14,1,2,7,8,9,6,2747,2309032,222,175,16,14,1
2017-03-25,UTM,Mineski,Cache,16,5,1,2,5,1,11,4,2699,2308801,120,146,1,1,2
2017-03-25,UTM,Mineski,Overpass,16,19,2,1,11,4,4,11,2699,2308801,120,146,1,1,2
2017-03-25,TYLOO,EHOME,Mirage,16,2,1,1,13,2,3,0,2747,2309030,24,222,16,2,1
2017-03-25,fnatic Academy,K29,Mirage,12,16,2,1,5,10,7,6,2735,2309052,29,75,12,16,2
2017-03-25,LDLC,iGame.com,Nuke,14,16,2,1,6,9,8,7,2735,2309071,27,32,14,16,2
2017-03-25,Vega Squadron,PENTA,Mirage,19,15,1,2,8,7,7,8,2735,2309050,30,45,19,15,1
2017-03-25,BIG,Outlaws,Mirage,16,3,1,2,4,0,12,3,2735,2309067,21,48,16,3,1
2017-03-25,Tortues Ninja,Vega Squadron,Nuke,13,16,2,2,4,10,9,6,2735,2309076,36,30,13,16,2
2017-03-25,Bee's Money Crew,Complexity,Inferno,19,15,1,2,8,7,7,8,2727,2308881,51,49,3,0,1
2017-03-25,Bee's Money Crew,Complexity,Train,22,19,1,1,10,5,5,10,2727,2308881,51,49,3,0,1
2017-03-25,Bee's Money Crew,Complexity,Cobblestone,16,4,1,1,11,4,5,0,2727,2308881,51,49,3,0,1
2017-03-24,Mostly Harmless,RONIN,Inferno,16,9,1,2,8,2,8,7,2673,2308970,82,63,16,9,1
2017-03-24,Selfless,Renegades,Mirage,8,16,2,1,3,12,5,4,2639,2308955,53,22,8,16,2
2017-03-24,Splyce,RONIN,Train,16,14,1,1,12,3,4,11,2673,2309025,47,63,16,14,1
2017-03-24,Immortals,NRG,Train,16,14,1,1,5,10,11,4,2639,2308952,7,35,16,14,1
2017-03-24,Renegades,Selfless,Cache,16,11,1,1,5,10,11,1,2639,2308953,22,53,16,11,1
2017-03-24,Premier Rejects,Mostly Harmless,Inferno,14,16,2,1,7,8,7,8,2673,2308972,74,82,14,16,2
2017-03-24,Eanix,eUnited,Inferno,4,16,2,1,4,11,0,5,2673,2308937,55,43,4,16,2
2017-03-24,Winterfox,Luminosity,Cache,6,16,2,1,5,10,1,6,2639,2308950,76,37,6,16,2
2017-03-24,SMAZING,Eclipse,Inferno,16,19,2,1,8,7,7,8,2673,2308936,66,52,16,19,2
2017-03-24,SK,Misfits,Mirage,16,5,1,1,11,4,5,1,2639,2308951,3,28,16,5,1
2017-03-24,Luminosity,Winterfox,Cobblestone,17,19,2,1,5,10,10,5,2639,2308949,37,76,17,19,2
2017-03-24,Misfits,SK,Cobblestone,6,16,2,1,5,10,1,6,2639,2308948,28,3,6,16,2
2017-03-24,Bee's Money Crew,Prospects,Inferno,16,8,1,2,3,6,13,2,2673,2309024,51,77,16,8,1
2017-03-24,Phoenix,subtLe,Inferno,4,16,2,2,0,5,4,11,2673,2308939,80,78,4,16,2
2017-03-24,EPG,Manatee,Cache,12,16,2,1,7,8,5,8,2730,2309027,118,59,0,2,2
2017-03-24,NRG,Immortals,Cache,16,10,1,1,9,6,7,4,2639,2308954,35,7,16,10,1
2017-03-24,KoN Finland,KoN Sweden,Mirage,16,8,1,1,9,6,7,2,2686,2309020,57,145,16,8,1
2017-03-24,eSuba,Tricked,Overpass,1,16,2,2,0,2,1,14,2741,2308991,139,39,1,16,2
2017-03-24,EPG,Manatee,Mirage,8,16,2,1,8,7,0,9,2730,2309027,118,59,0,2,2
2017-03-24,Tricked,Planetkey,Nuke,8,16,2,1,6,9,2,7,2741,2308989,39,44,8,16,2
2017-03-24,Recca,Mineski,Overpass,16,6,1,1,9,6,7,0,2711,2309029,105,146,2,0,1
2017-03-24,Recca,Mineski,Cobblestone,16,6,1,1,12,3,4,3,2711,2309029,105,146,2,0,1
2017-03-24,TitaNs,m0nster,Mirage,14,16,2,2,9,6,5,10,2711,2309028,194,144,0,2,2
2017-03-24,TitaNs,m0nster,Cache,5,16,2,1,5,10,0,6,2711,2309028,194,144,0,2,2
2017-03-23,Norse,Manatee,Mirage,20,22,2,2,9,6,6,9,2730,2308886,93,59,1,2,2
2017-03-23,Cypher,AVANT,Train,15,19,2,1,4,11,11,4,2674,2308272,199,122,15,19,2
2017-03-23,Mineski,Threats,Mirage,16,3,1,1,12,3,4,0,2711,2309006,146,165,2,0,1
2017-03-23,Mineski,Threats,Overpass,16,6,1,2,5,2,11,4,2711,2309006,146,165,2,0,1
2017-03-23,Norse,Manatee,Train,7,16,2,2,5,3,2,13,2730,2308886,93,59,1,2,2
2017-03-23,Norse,Manatee,Overpass,16,10,1,2,9,2,7,8,2730,2308886,93,59,1,2,2
2017-03-23,Tricked,iNation,Mirage,16,12,1,1,6,9,10,3,2733,2309008,39,54,2,1,1
2017-03-23,Playing Ducks,EURONICS,Mirage,2,16,2,2,0,3,2,13,2741,2308977,56,69,2,16,2
2017-03-23,Tricked,iNation,Nuke,16,6,1,1,10,5,6,1,2733,2309008,39,54,2,1,1
2017-03-23,Tricked,iNation,Train,7,16,2,1,7,8,0,8,2733,2309008,39,54,2,1,1
2017-03-23,TheMongolz,nxl,Overpass,16,3,1,1,12,3,4,0,2711,2309005,102,189,2,0,1
2017-03-23,ex-DarkPassage,Outlaws,Cobblestone,8,16,2,1,5,10,3,6,2730,2308885,58,48,1,2,2
2017-03-23,TheMongolz,nxl,Train,16,6,1,2,4,3,12,3,2711,2309005,102,189,2,0,1
2017-03-23,Prospects,QuetzaL,Inferno,16,9,1,2,6,4,10,5,2673,2308969,77,90,16,9,1
2017-03-23,AVANT,Cypher,Cobblestone,11,16,2,1,5,10,6,6,2674,2308271,122,199,11,16,2
2017-03-23,Legacy,Alpha Sydney,Inferno,16,14,1,2,7,8,9,6,2674,2308270,123,192,16,14,1
2017-03-23,Alpha Sydney,Legacy,Mirage,16,11,1,2,6,6,10,5,2674,2308269,192,123,16,11,1
2017-03-23,Complexity,Cloud9,Nuke,15,19,2,1,10,5,5,10,2639,2308947,49,12,15,19,2
2017-03-23,ex-DarkPassage,Outlaws,Overpass,10,16,2,2,6,5,4,11,2730,2308885,58,48,1,2,2
2017-03-23,Cloud9,Complexity,Train,16,7,1,1,9,6,7,1,2639,2308946,12,49,16,7,1
2017-03-23,RONIN,subtLe,Inferno,10,16,2,1,6,9,4,7,2673,2308934,63,78,10,16,2
2017-03-23,RONIN,Denial,Mirage,19,17,1,2,7,8,8,7,2673,2309007,63,40,19,17,1
2017-03-23,Enigma6,FRENCH CANADIANS,Inferno,7,16,2,2,3,5,4,11,2673,2308933,50,87,7,16,2
2017-03-23,Liquid,CLG,Overpass,10,16,2,1,4,11,6,5,2639,2308945,16,33,10,16,2
2017-03-23,Phoenix,Eanix,Inferno,19,17,1,1,5,10,10,5,2673,2308932,80,55,19,17,1
2017-03-23,CLG,Liquid,Inferno,16,13,1,1,8,7,8,6,2639,2308944,33,16,16,13,1
2017-03-23,ex-DarkPassage,Outlaws,Cache,16,10,1,2,6,5,10,5,2730,2308885,58,48,1,2,2
2017-03-23,eUnited,Bee's Money Crew,Inferno,11,16,2,1,4,11,7,5,2673,2308968,43,51,11,16,2
2017-03-23,dreamchasers,eFuture,Overpass,2,16,2,2,0,3,2,13,2672,2309012,64,42,2,16,2
2017-03-23,Heroic,North,Mirage,10,16,2,1,7,8,3,8,2638,2308914,10,5,10,16,2
2017-03-23,Virtus.pro,mousesports,Inferno,16,5,1,1,11,4,5,1,2638,2308911,2,14,16,5,1
2017-03-23,Astralis,FaZe,Nuke,9,16,2,1,8,7,1,9,2638,2308916,1,4,9,16,2
2017-03-23,Tricked,Preparation,Nuke,16,12,1,1,8,7,8,5,2733,2309010,39,92,2,0,1
2017-03-23,Tricked,Preparation,Overpass,16,13,1,1,8,7,8,6,2733,2309010,39,92,2,0,1
2017-03-23,Outlaws,eSuba,Cobblestone,16,7,1,1,8,7,8,0,2741,2308979,48,139,16,7,1
2017-03-23,dreamchasers,Vexed,Overpass,16,14,1,2,9,6,7,8,2672,2309018,64,97,16,14,1
2017-03-23,VeritasAequitas,Space Soldiers,Mirage,4,16,2,2,0,5,4,11,2672,2309019,59,23,4,16,2
2017-03-23,FaZe,Astralis,Inferno,14,16,2,1,7,8,7,8,2638,2308915,4,1,14,16,2
2017-03-23,Kinguin,G2,Cache,8,16,2,1,7,8,1,8,2638,2308917,17,15,8,16,2
2017-03-23,Playing Ducks,Vexed,Mirage,16,12,1,1,9,6,7,6,2741,2308987,56,97,16,12,1
2017-03-23,PENTA,GODSENT,Overpass,14,16,2,1,11,4,3,12,2672,2309016,45,18,14,16,2
2017-03-23,G2,Kinguin,Cobblestone,19,16,1,2,8,7,7,8,2638,2308918,15,17,19,16,1
2017-03-23,mousesports,Virtus.pro,Nuke,11,16,2,1,9,6,2,10,2638,2308912,14,2,11,16,2
2017-03-23,ALTERNATE aTTaX,iGame.com,Overpass,7,16,2,2,2,6,5,10,2672,2308874,41,32,7,16,2
2017-03-23,EPG,Preparation,Inferno,16,5,1,1,11,4,5,1,2733,2309009,118,92,1,2,2
2017-03-23,EPG,Preparation,Overpass,11,16,2,1,9,6,2,10,2733,2309009,118,92,1,2,2
2017-03-23,EPG,Preparation,Cobblestone,9,16,2,1,3,12,6,4,2733,2309009,118,92,1,2,2
2017-03-23,Vexed,EURONICS,Mirage,12,16,2,1,5,10,7,6,2741,2308984,97,69,12,16,2
2017-03-23,ACG,Spirit,Overpass,18,22,2,2,9,6,6,9,2672,2309011,73,34,18,22,2
2017-03-23,North,Heroic,Overpass,19,16,1,1,11,4,4,11,2638,2308913,5,10,19,16,1
2017-03-23,GODSENT,Space Soldiers,Inferno,13,16,2,2,11,3,2,13,2672,2309013,18,23,13,16,2
2017-03-23,eFuture,Epsilon,Inferno,7,16,2,2,3,5,4,11,2672,2309015,42,25,7,16,2
2017-03-23,PENTA,Epsilon,Overpass,12,16,2,1,8,7,4,9,2672,2309014,45,25,12,16,2
2017-03-22,Tricked,Bpro,Cobblestone,16,10,1,2,9,2,7,8,2733,2309001,39,70,2,0,1
2017-03-22,JYP,Recca,Train,16,19,2,2,6,9,9,6,2553,2308636,101,105,16,19,2
2017-03-22,Recca,JYP,Cobblestone,16,2,1,2,3,0,13,2,2553,2308637,105,101,16,2,1
2017-03-22,Tricked,Bpro,Train,16,6,1,2,3,4,13,2,2733,2309001,39,70,2,0,1
2017-03-22,eSuba,Planetkey,Cache,4,16,2,1,3,12,1,4,2741,2308965,139,44,4,16,2
2017-03-22,Outlaws,Planetkey,Cobblestone,16,6,1,1,10,5,6,1,2741,2308961,48,44,16,6,1
2017-03-22,Epsilon,Spirit,Train,16,6,1,2,6,1,10,5,2672,2308997,25,34,16,6,1
2017-03-22,Outlaws,Tricked,Cobblestone,0,16,2,2,0,1,0,15,2741,2308967,48,39,0,16,2
2017-03-22,Mineski,glassysky,Mirage,5,16,2,1,4,11,1,5,2699,2308797,146,225,0,2,2
2017-03-22,Mineski,glassysky,Train,9,16,2,2,1,9,8,7,2699,2308797,146,225,0,2,2
2017-03-22,Rush,OpTic,Overpass,13,16,2,1,6,9,7,7,2639,2308943,68,11,13,16,2
2017-03-22,Immunity,Dark Sided,Nuke,9,16,2,2,5,5,4,11,2553,2308551,136,126,9,16,2
2017-03-22,Dark Sided,Immunity,Mirage,16,9,1,2,5,5,11,4,2553,2308550,126,136,16,9,1
2017-03-22,CLG,Immortals,Mirage,5,16,2,1,4,11,1,5,2688,2308957,33,7,0,2,2
2017-03-22,CLG,Immortals,Cobblestone,13,16,2,2,5,9,8,7,2688,2308957,33,7,0,2,2
2017-03-22,OpTic,Rush,Inferno,16,5,1,1,13,2,3,3,2639,2308942,11,68,16,5,1
2017-03-22,Denial,SMAZING,Inferno,12,16,2,1,8,7,4,9,2673,2308930,40,66,12,16,2
2017-03-22,CLG,NRG,Inferno,16,19,2,1,7,8,8,7,2639,2308941,33,35,16,19,2
2017-03-22,Complexity,Winterfox,Overpass,16,14,1,1,5,10,11,4,2639,2308753,49,76,16,14,1
2017-03-22,NRG,CLG,Overpass,16,11,1,2,9,3,7,8,2639,2308940,35,33,16,11,1
2017-03-22,Winterfox,Complexity,Cache,6,16,2,1,2,13,4,3,2639,2308752,76,49,6,16,2
2017-03-22,PRIDE,EPG,Mirage,16,12,1,1,6,9,10,3,2730,2308887,46,118,1,2,2
2017-03-22,PRIDE,EPG,Overpass,13,16,2,1,12,3,1,13,2730,2308887,46,118,1,2,2
2017-03-22,HellRaisers,Envy,Train,10,16,2,2,6,5,4,11,2687,2308956,19,26,2,1,1
2017-03-22,PRIDE,EPG,Cache,10,16,2,2,8,3,2,13,2730,2308887,46,118,1,2,2
2017-03-22,HellRaisers,Virtus.pro,Mirage,16,10,1,1,7,8,9,2,2638,2308090,19,2,16,10,1
2017-03-22,ex-DarkPassage,iNation,Cobblestone,2,16,2,1,2,13,0,3,2733,2309004,58,54,0,2,2
2017-03-22,Natus Vincere,North,Cobblestone,4,16,2,1,4,11,0,5,2638,2308079,6,5,4,16,2
2017-03-22,Virtus.pro,HellRaisers,Overpass,10,16,2,1,4,11,6,5,2638,2308091,2,19,10,16,2
2017-03-22,Envy,fnatic,Train,16,14,1,1,9,6,7,8,2638,2308910,26,9,16,14,1
2017-03-22,Vexed,ROYALS,Train,16,7,1,1,12,3,4,4,2672,2309000,97,179,16,7,1
2017-03-22,EPG,Manatee,Cache,15,19,2,2,6,9,9,6,2733,2309002,118,59,2,1,1
2017-03-22,EPG,Manatee,Mirage,16,6,1,1,11,4,5,2,2733,2309002,118,59,2,1,1
2017-03-22,EPG,Manatee,Cobblestone,16,9,1,1,11,4,5,5,2733,2309002,118,59,2,1,1
2017-03-22,fnatic,Envy,Cache,16,9,1,1,11,4,5,5,2638,2308909,9,26,16,9,1
2017-03-22,ex-DarkPassage,iNation,Mirage,9,16,2,2,2,8,7,8,2733,2309004,58,54,0,2,2
2017-03-22,Bpro,ex-DarkPassage,Mirage,16,13,1,1,6,9,10,4,2672,2308701,70,58,16,13,1
2017-03-22,ACG,Chrome,Train,6,16,2,1,5,10,1,6,2672,2308999,73,95,6,16,2
2017-03-22,Outlaws,Preparation,Cache,14,16,2,1,6,9,8,7,2733,2309003,48,92,0,2,2
2017-03-22,HellRaisers,Envy,Inferno,19,17,1,2,7,8,8,7,2687,2308956,19,26,2,1,1
2017-03-22,HellRaisers,Envy,Mirage,16,5,1,2,3,3,13,2,2687,2308956,19,26,2,1,1
2017-03-22,LDLC,NiP,Train,7,16,2,1,7,8,0,8,2638,2308907,27,13,7,16,2
2017-03-22,NiP,LDLC,Cobblestone,16,14,1,2,5,10,11,4,2638,2308908,13,27,16,14,1
2017-03-22,North,Natus Vincere,Mirage,16,19,2,1,4,11,11,4,2638,2308080,5,6,16,19,2
2017-03-22,Outlaws,Preparation,Train,12,16,2,2,2,11,10,5,2733,2309003,48,92,0,2,2
2017-03-21,TitaNs,UTM,Train,16,11,1,2,8,4,8,7,2711,2308900,194,120,1,1,2
2017-03-21,FaZe,Natus Vincere,Train,9,16,2,1,7,8,2,8,2638,2308903,4,6,9,16,2
2017-03-21,Signature,Mineski,Inferno,16,13,1,1,4,11,12,2,2711,2308902,124,146,1,1,2
2017-03-21,Signature,Mineski,Overpass,1,16,2,2,0,2,1,14,2711,2308902,124,146,1,1,2
2017-03-21,m0nster,nxl,Overpass,11,16,2,2,7,5,4,11,2711,2308901,144,189,1,1,2
2017-03-21,m0nster,nxl,Cobblestone,16,4,1,1,12,3,4,1,2711,2308901,144,189,1,1,2
2017-03-21,MVP PK,TheMongolz,Nuke,16,8,1,2,8,1,8,7,2553,2308548,153,102,16,8,1
2017-03-21,TitaNs,UTM,Cache,7,16,2,1,5,10,2,6,2711,2308900,194,120,1,1,2
2017-03-21,Splyce,SMAZING,Overpass,16,4,1,1,11,4,5,0,2673,2308767,47,66,16,4,1
2017-03-21,Tainted Minds,Chiefs,Cache,16,6,1,2,6,1,10,5,2553,2308547,106,112,16,6,1
2017-03-21,Chiefs,Tainted Minds,Train,16,9,1,2,9,1,7,8,2553,2308546,112,106,16,9,1
2017-03-21,subtLe,Mostly Harmless,Overpass,25,23,1,1,5,10,10,5,2673,2308769,78,82,25,23,1
2017-03-21,Renegades,CLG,Train,8,16,2,1,2,13,6,3,2688,2308871,22,33,0,2,2
2017-03-21,Renegades,CLG,Overpass,9,16,2,1,4,11,5,5,2688,2308871,22,33,0,2,2
2017-03-21,SMAZING,eUnited,Overpass,3,16,2,2,1,3,2,13,2673,2308763,66,43,3,16,2
2017-03-21,EPG,eXtatus,Mirage,16,6,1,2,7,0,9,6,2733,2308890,118,61,2,0,1
2017-03-21,EPG,eXtatus,Cache,16,12,1,1,9,6,7,6,2733,2308890,118,61,2,0,1
2017-03-21,Bpro,Chrome,Overpass,16,14,1,2,6,9,10,5,2672,2308921,70,95,16,14,1
2017-03-21,PENTA,Spirit,Train,16,14,1,1,8,7,8,7,2672,2308922,45,34,16,14,1
2017-03-21,NiP,fnatic,Cache,16,7,1,2,6,2,10,5,2638,2308086,13,9,16,7,1
2017-03-21,GODSENT,Gambit,Overpass,14,16,2,1,6,9,8,7,2672,2308927,18,8,14,16,2
2017-03-21,K29,Manatee,Mirage,9,16,2,1,7,8,2,8,2733,2308894,75,59,0,2,2
2017-03-21,K29,Manatee,Train,12,16,2,1,8,7,4,9,2733,2308894,75,59,0,2,2
2017-03-21,FaZe,LDLC,Overpass,13,16,2,1,5,10,8,6,2638,2308712,4,27,13,16,2
2017-03-21,Vexed,Bpro,Overpass,3,16,2,1,3,12,0,4,2672,2308925,97,70,3,16,2
2017-03-21,LDLC,FaZe,Nuke,9,16,2,1,4,11,5,5,2638,2308711,27,4,9,16,2
2017-03-21,fnatic,NiP,Inferno,14,16,2,1,3,12,11,4,2638,2308087,9,13,14,16,2
2017-03-21,GODSENT,BIG,Train,19,22,2,1,6,9,9,6,2672,2308926,18,21,19,22,2
2017-03-21,G2,HellRaisers,Overpass,9,16,2,1,3,12,6,4,2638,2308906,15,19,9,16,2
2017-03-21,Natus Vincere,FaZe,Mirage,16,6,1,1,11,4,5,2,2638,2308905,6,4,16,6,1
2017-03-21,ex-DarkPassage,Crowns,Mirage,4,16,2,2,2,3,2,13,2672,2308996,58,98,4,16,2
2017-03-21,HellRaisers,G2,Inferno,19,15,1,2,8,7,7,8,2638,2308904,19,15,19,15,1
2017-03-21,Endpoint,ROYALS,Train,14,16,2,1,13,2,1,14,2672,2308920,86,179,14,16,2
2017-03-20,Supremacy,Corvidae,Train,16,14,1,2,10,5,6,9,2674,2308392,153,174,16,14,1
2017-03-20,Sabertooth,Signature,Cobblestone,14,16,2,1,8,7,6,9,2699,2308796,207,172,0,2,2
2017-03-20,iNation,1337,Nuke,16,10,1,2,7,4,9,6,2733,2308889,60,157,2,0,1
2017-03-20,Cypher,AVANT,Cache,3,16,2,1,2,13,1,3,2658,2308069,177,139,0,2,2
2017-03-20,Sabertooth,Signature,Mirage,4,16,2,2,3,2,1,14,2699,2308796,207,172,0,2,2
2017-03-20,Alpha Sydney,Legacy,Cobblestone,10,16,2,1,1,14,9,2,2658,2308068,199,147,0,2,2
2017-03-20,Funky Monkeys,Athletico,Train,10,16,2,2,3,8,7,8,2674,2308268,126,112,10,16,2
2017-03-20,Athletico,Funky Monkeys,Overpass,16,9,1,2,8,2,8,7,2674,2308267,112,126,16,9,1
2017-03-20,Alpha Sydney,Legacy,Mirage,10,16,2,1,7,8,3,8,2658,2308068,199,147,0,2,2
2017-03-20,Corvidae,Supremacy,Mirage,16,6,1,2,6,1,10,5,2674,2308393,174,153,16,6,1
2017-03-20,PENTA,Rogue,Train,16,12,1,2,7,6,9,6,2672,2308895,50,31,16,12,1
2017-03-20,iNation,1337,Train,16,6,1,1,13,2,3,4,2733,2308889,60,157,2,0,1
2017-03-20,Cypher,AVANT,Train,11,16,2,2,5,7,6,9,2658,2308069,177,139,0,2,2
2017-03-20,Gambit,ALTERNATE aTTaX,Train,22,20,1,2,9,6,6,9,2672,2308744,8,39,22,20,1
2017-03-20,Bpro,Crowns,Train,16,10,1,2,8,3,8,7,2672,2308897,70,98,16,10,1
2017-03-20,Quantum Bellator Fire,Tricked,Inferno,16,9,1,2,6,4,10,5,2733,2308891,116,39,1,2,2
2017-03-20,Quantum Bellator Fire,Tricked,Cobblestone,9,16,2,1,2,13,7,3,2733,2308891,116,39,1,2,2
2017-03-20,Endpoint,Vexed,Mirage,12,16,2,2,6,7,6,9,2672,2308739,86,97,12,16,2
2017-03-20,Quantum Bellator Fire,Tricked,Train,8,16,2,2,3,6,5,10,2733,2308891,116,39,1,2,2
2017-03-20,fnatic,HellRaisers,Cobblestone,13,16,2,2,6,8,7,8,2687,2308898,11,19,2,1,1
2017-03-20,fnatic,HellRaisers,Train,16,10,1,1,6,9,10,1,2687,2308898,11,19,2,1,1
2017-03-20,fnatic,HellRaisers,Inferno,16,7,1,2,6,2,10,5,2687,2308898,11,19,2,1,1
2017-03-20,Endpoint,ex-DarkPassage,Train,13,16,2,2,6,8,7,8,2672,2308899,86,58,13,16,2
2017-03-20,Spirit,Gambit,Overpass,16,7,1,1,13,2,3,5,2672,2308896,34,8,16,7,1
2017-03-19,JYP,Orange,Inferno,16,9,1,2,5,5,11,4,2699,2308795,110,164,2,0,1
2017-03-19,fnatic Academy,BOOT-d[S],Cache,16,11,1,2,8,4,8,7,2160,2308876,34,182,2,0,1
2017-03-19,fnatic Academy,BOOT-d[S],Train,16,14,1,2,10,5,6,9,2160,2308876,34,182,2,0,1
2017-03-19,5POWER,BOOT-d[S],Nuke,9,16,2,1,4,11,5,5,2160,2308877,115,182,0,2,2
2017-03-19,5POWER,BOOT-d[S],Cache,15,19,2,1,7,8,8,7,2160,2308877,115,182,0,2,2
2017-03-19,Immunity,Chiefs,Inferno,12,16,2,2,5,8,7,8,2658,2308066,163,106,1,1,2
2017-03-19,Immunity,Chiefs,Nuke,16,13,1,1,9,6,7,7,2658,2308066,163,106,1,1,2
2017-03-19,JYP,Orange,Overpass,16,14,1,1,7,8,9,6,2699,2308795,110,164,2,0,1
2017-03-19,Corvidae,SYF,Cobblestone,2,16,2,1,2,13,0,3,2658,2308067,174,165,0,2,2
2017-03-19,Corvidae,SYF,Mirage,8,16,2,2,1,8,7,8,2658,2308067,174,165,0,2,2
2017-03-19,TYLOO,fnatic Academy,Mirage,16,13,1,1,7,8,9,5,2160,2308878,28,34,2,0,1
2017-03-19,BIG,Gambit,Train,16,11,1,2,7,5,9,6,2672,2308888,23,8,16,11,1
2017-03-19,Bpro,Tengri,Overpass,17,19,2,2,12,3,3,12,2733,2308873,67,41,0,2,2
2017-03-19,Bpro,Tengri,Cache,13,16,2,1,6,9,7,7,2733,2308873,67,41,0,2,2
2017-03-19,TYLOO,fnatic Academy,Cache,16,13,1,2,8,6,8,7,2160,2308878,28,34,2,0,1
2017-03-18,Cloud9,Renegades,Nuke,10,16,2,2,2,9,8,7,2688,2308705,12,26,1,2,2
2017-03-18,Recca,UTM,Cache,13,16,2,1,9,6,4,10,2699,2308794,100,104,1,1,2
2017-03-18,5POWER,eFuture,Train,15,19,2,1,7,8,8,7,2160,2308759,115,40,2,1,1
2017-03-18,5POWER,eFuture,Mirage,16,11,1,2,10,2,6,9,2160,2308759,115,40,2,1,1
2017-03-18,5POWER,eFuture,Cobblestone,16,10,1,1,8,7,8,3,2160,2308759,115,40,2,1,1
2017-03-18,Renegades,Selfless,Cobblestone,16,14,1,2,3,12,13,2,2703,2308453,26,52,2,0,1
2017-03-18,Cloud9,Renegades,Cache,16,10,1,2,7,4,9,6,2688,2308705,12,26,1,2,2
2017-03-18,Cloud9,Renegades,Mirage,10,16,2,1,3,12,7,4,2688,2308705,12,26,1,2,2
2017-03-18,fnatic Academy,eFuture,Cobblestone,16,13,1,1,10,5,6,8,2160,2308760,34,40,2,1,1
2017-03-18,Renegades,Selfless,Train,16,11,1,1,9,6,7,5,2703,2308453,26,52,2,0,1
2017-03-18,Recca,UTM,Mirage,16,9,1,2,9,1,7,8,2699,2308794,100,104,1,1,2
2017-03-18,TYLOO,5POWER,Cache,22,18,1,1,8,7,7,8,2160,2308867,28,115,2,1,1
2017-03-18,fnatic Academy,eFuture,Mirage,16,2,1,1,13,2,3,0,2160,2308760,34,40,2,1,1
2017-03-18,G2,Envy,Train,16,3,1,1,13,2,3,1,2687,2308869,15,25,2,0,1
2017-03-18,TYLOO,5POWER,Cobblestone,6,16,2,2,2,5,4,11,2160,2308867,28,115,2,1,1
2017-03-18,TYLOO,5POWER,Mirage,16,6,1,2,3,4,13,2,2160,2308867,28,115,2,1,1
2017-03-18,fnatic Academy,eFuture,Train,12,16,2,2,4,9,8,7,2160,2308760,34,40,2,1,1
2017-03-18,G2,Envy,Nuke,16,13,1,1,8,7,8,6,2687,2308869,15,25,2,0,1
2017-03-18,5POWER,fnatic Academy,Cache,16,19,2,2,12,3,3,12,2160,2308761,115,34,0,2,2
2017-03-18,5POWER,fnatic Academy,Mirage,3,16,2,1,3,12,0,4,2160,2308761,115,34,0,2,2
2017-03-17,Denial,Premier Rejects,Overpass,16,11,1,1,11,4,5,7,2673,2308845,43,75,16,11,1
2017-03-17,BOOT-d[S],Born Of Fire,Nuke,16,10,1,2,9,2,7,8,2160,2308757,182,148,2,0,1
2017-03-17,Cloud9,Misfits,Mirage,4,16,2,1,3,12,1,4,2639,2308855,12,24,4,16,2
2017-03-17,Misfits,Cloud9,Cache,25,23,1,1,11,4,4,11,2639,2308854,24,12,25,23,1
2017-03-17,Born Of Fire,TYLOO,Inferno,1,16,2,2,0,2,1,14,2160,2308756,148,28,0,2,2
2017-03-17,Born Of Fire,TYLOO,Cobblestone,4,16,2,1,4,11,0,5,2160,2308756,148,28,0,2,2
2017-03-17,Prospects,subtLe,Overpass,14,16,2,2,6,9,8,7,2673,2308765,77,79,14,16,2
2017-03-17,Eanix,Blight,Overpass,16,7,1,1,11,4,5,3,2673,2308866,53,78,16,7,1
2017-03-17,Bee's Money Crew,Mostly Harmless,Overpass,13,16,2,1,11,4,2,12,2673,2308857,49,84,13,16,2
2017-03-17,Luminosity,Complexity,Overpass,16,2,1,1,13,2,3,0,2639,2308853,47,33,16,2,1
2017-03-17,Blight,Eclipse,Overpass,10,16,2,2,7,4,3,12,2673,2308764,78,54,10,16,2
2017-03-17,Splyce,Eanix,Overpass,16,3,1,1,13,2,3,1,2673,2308844,48,53,16,3,1
2017-03-17,Selfless,Rush,Inferno,12,16,2,1,10,5,2,11,2639,2308849,52,68,12,16,2
2017-03-17,TYLOO,BOOT-d[S],Overpass,16,2,1,2,3,0,13,2,2160,2308758,28,182,2,0,1
2017-03-17,Denial,Enigma6,Overpass,10,16,2,2,5,6,5,10,2673,2308843,43,51,10,16,2
